time-(s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
41.2524,-0.0132319,0,1.95685,0,-30.2058
41.2558,-0.0131187,0.0337299,1.95721,0.107643,32.068
41.2594,-0.0131187,0,1.95721,0,-29.3192
41.264,-0.0129212,0.0435079,1.95784,0.13895,30.6221
41.2675,-0.0129212,0,1.95784,0,-38.8403
41.2726,-0.0129212,0,1.95784,0,0
41.2753,-0.0128018,0.0441407,1.95822,0.141019,52.1308
41.2794,-0.0128018,0,1.95822,0,-34.9758
41.2835,-0.0128018,0,1.95822,0,0
41.2876,-0.0125984,0.0499138,1.95887,0.159539,39.1479
41.2921,-0.0125984,0,1.95887,0,-35.8393
41.2961,-0.0124728,0.0315693,1.95927,0.100977,25.3807
41.2993,-0.0124728,0,1.95927,0,-30.6748
41.3037,-0.0124728,0,1.95927,0,0
41.3074,-0.0122634,0.0567589,1.95994,0.181616,49.2246
41.312,-0.0122634,0,1.95994,0,-39.6931
41.3153,-0.0121316,0.0394016,1.96036,0.126158,37.7153
41.3196,-0.0121316,0,1.96036,0,-29.1669
41.3235,-0.0121316,0,1.96036,0,0
41.3279,-0.0119162,0.0482432,1.96105,0.154573,34.6162
41.3324,-0.0119162,0,1.96105,0,-34.6143
41.3354,-0.0117782,0.0463078,1.9615,0.14844,49.8082
41.3394,-0.0117782,0,1.9615,0,-36.5356
41.3434,-0.0117782,0,1.9615,0,0
41.3474,-0.0115567,0.0548541,1.96221,0.175939,43.5827
41.3522,-0.0115567,0,1.96221,0,-36.5607
41.3556,-0.0114125,0.0433585,1.96267,0.13912,41.8227
41.36,-0.0114125,0,1.96267,0,-31.2958
41.3635,-0.0114125,0,1.96267,0,0
41.3676,-0.011185,0.05492,1.9634,0.176376,42.5843
41.3723,-0.011185,0,1.9634,0,-37.6801
41.3756,-0.0110346,0.0451697,1.96388,0.145158,43.5786
41.3794,-0.0110346,0,1.96388,0,-38.6121
41.3834,-0.0110346,0,1.96388,0,0
41.3877,-0.0108011,0.0542783,1.96463,0.174518,40.5664
41.3934,-0.0108011,0,1.96463,0,-30.6345
41.3953,-0.0106444,0.0808904,1.96514,0.260246,134.345
41.3995,-0.0106444,0,1.96514,0,-61.7044
41.4037,-0.0106444,0,1.96514,0,0
41.4074,-0.0107433,-0.0267135,1.96482,-0.0859793,-23.2256
41.4121,-0.0107433,0,1.96482,0,18.3579
41.4152,-0.0104156,0.103872,1.96587,0.334379,105.992
41.4195,-0.0104156,0,1.96587,0,-78.2637
41.4238,-0.0104156,0,1.96587,0,0
41.4275,-0.0100001,0.111234,1.96721,0.358451,95.9692
41.4322,-0.0100001,0,1.96721,0,-77.3621
41.4355,-0.00966542,0.101075,1.96829,0.326157,98.4954
41.4395,-0.00966542,0,1.96829,0,-82.0441
41.4434,-0.00966542,0,1.96829,0,0
41.4475,-0.00924307,0.102244,1.96966,0.330313,79.9626
41.4536,-0.00924307,0,1.96966,0,-54.3413
41.4557,-0.00890136,0.162242,1.97076,0.524847,249.193
41.4597,-0.00890136,0,1.97076,0,-132.765
41.4634,-0.00890136,0,1.97076,0,0
41.4675,-0.00847209,0.105235,1.97215,0.340844,83.5586
41.4724,-0.00847209,0,1.97215,0,-69.3141
41.4753,-0.00812334,0.12071,1.97328,0.391442,135.487
41.4792,-0.00812334,0,1.97328,0,-99.2761
41.4836,-0.00812334,0,1.97328,0,0
41.488,-0.00768714,0.0978437,1.9747,0.317718,71.2661
41.4929,-0.00733131,0.0728266,1.97586,0.236788,-16.5638
41.4956,-0.00733131,0,1.97586,0,-88.1948
41.4994,-0.00733131,0,1.97586,0,0
41.5034,-0.00733131,0,1.97586,0,0
41.5075,-0.00688813,0.106268,1.9773,0.345987,82.9621
41.512,-0.00688813,0,1.9773,0,-78.4376
41.5154,-0.00652519,0.105222,1.97848,0.343022,99.4497
41.52,-0.00652519,0,1.97848,0,-73.9103
41.5235,-0.00652519,0,1.97848,0,0
41.5275,-0.006075,0.111468,1.97995,0.363872,90.094
41.5322,-0.006075,0,1.97995,0,-78.2101
41.5354,-0.00570492,0.11595,1.98116,0.379024,118.753
41.5396,-0.00570492,0,1.98116,0,-89.811
41.5434,-0.00570492,0,1.98116,0,0
41.5474,-0.00524767,0.113886,1.98266,0.372803,92.8532
41.5528,-0.00524767,0,1.98266,0,-69.0109
41.5559,-0.00487041,0.122576,1.9839,0.401774,130.542
41.5596,-0.00487041,0,1.9839,0,-108.931
41.5634,-0.00487041,0,1.9839,0,0
41.5673,-0.00440608,0.119022,1.98542,0.390668,100.139
41.5723,-0.00440608,0,1.98542,0,-78.5739
41.5756,-0.00402161,0.114588,1.98668,0.376643,112.254
41.5797,-0.00402161,0,1.98668,0,-92.7468
41.5837,-0.00402161,0,1.98668,0,0
41.5881,-0.00355015,0.106497,1.98824,0.350576,79.1913
41.5927,-0.00355015,0,1.98824,0,-76.3737
41.5953,-0.00315842,0.148798,1.98953,0.490491,186.313
41.5995,-0.00315842,0,1.98953,0,-115.981
41.6035,-0.00315842,0,1.98953,0,0
41.6076,-0.0026798,0.117678,1.99111,0.388446,95.5074
41.6122,-0.0026798,0,1.99111,0,-83.0112
41.6157,-0.00228079,0.114465,1.99243,0.378428,108.559
41.6195,-0.00228079,0,1.99243,0,-100.104
41.6236,-0.00228079,0,1.99243,0,0
41.6275,-0.00179497,0.124589,1.99403,0.412504,105.788
41.6323,-0.00179497,0,1.99403,0,-86.0694
41.6355,-0.00138863,0.123377,1.99538,0.409078,124.207
41.6397,-0.00138863,0,1.99538,0,-98.1352
41.6435,-0.00138863,0,1.99538,0,0
41.6478,-0.000895584,0.115253,1.99702,0.382712,89.4616
41.6525,-0.000895584,0,1.99702,0,-81.2477
41.6564,-0.000481879,0.106226,1.99839,0.35326,90.7058
41.6595,-0.000481879,0,1.99839,0,-113.661
41.6633,-0.000481879,0,1.99839,0,0
41.6674,1.84E-05,0.122396,1.99994,0.377603,92.3757
41.6726,1.84E-05,0,1.99994,0,-72.9315
41.6754,0.000439544,0.149,1.99854,-0.496288,-175.602
41.6799,0.000439544,0,1.99854,0,110.67
41.6835,0.000439544,0,1.99854,0,0
41.6874,0.000947201,0.131664,1.99685,-0.437856,-113.56
41.6922,0.000947201,0,1.99685,0,89.8219
41.6954,0.00137572,0.135557,1.99542,-0.450109,-142.386
41.6994,0.00137572,0,1.99542,0,113.122
41.7035,0.00137572,0,1.99542,0,0
41.7077,0.0018908,0.120571,1.99372,-0.399738,-93.5719
41.7129,0.00232674,0.0842915,1.99227,-0.278997,23.3461
41.7155,0.00232674,0,1.99227,0,107.743
41.7195,0.00232674,0,1.99227,0,0
41.7234,0.00232674,0,1.99227,0,0
41.7278,0.00284919,0.12021,1.99055,-0.397252,-91.4035
41.7321,0.00284919,0,1.99055,0,92.6384
41.7353,0.00329247,0.13644,1.98908,-0.450209,-138.572
41.7396,0.00329247,0,1.98908,0,106.564
41.7446,0.00329247,0,1.98908,0,0
41.7474,0.0038222,0.189062,1.98734,-0.622788,-222.274
41.7522,0.0038222,0,1.98734,0,128.148
41.7555,0.00427275,0.138391,1.98586,-0.455145,-139.803
41.7595,0.00427275,0,1.98586,0,112.586
41.7634,0.00427275,0,1.98586,0,0
41.7673,0.00480967,0.137831,1.9841,-0.452567,-116.176
41.7719,0.00480967,0,1.9841,0,96.6697
41.7759,0.00526739,0.116963,1.98259,-0.383392,-97.969
41.7798,0.00526739,0,1.98259,0,98.1245
41.7836,0.00581142,0.143457,1.98081,-0.469477,-123.798
41.7877,0.00581142,0,1.98081,0,114.179
41.7923,0.00581142,0,1.98081,0,0
41.7953,0.00627622,0.150553,1.9793,-0.491891,-159.328
41.7995,0.00627622,0,1.9793,0,118.496
41.8034,0.00627622,0,1.9793,0,0
41.808,0.00682737,0.118554,1.9775,-0.386686,-83.1776
41.8127,0.00682737,0,1.9775,0,82.9819
41.8155,0.00715771,0.117426,1.97642,-0.382448,-135.952
41.8196,0.00715771,0,1.97642,0,92.1156
41.8235,0.00712157,-0.0093982,1.97654,0.030568,7.94961
41.8275,0.00712157,0,1.97654,0,-7.65532
41.8322,0.00712157,0,1.97654,0,0
41.8355,0.0070009,-0.0365838,1.97693,0.119154,36.1236
41.8397,0.0070009,0,1.97693,0,-28.5975
41.8437,0.0070009,0,1.97693,0,0
41.8476,0.00669728,-0.0776826,1.97792,0.253126,64.7648
41.852,0.00669728,0,1.97792,0,-57.864
41.8554,0.00641487,-0.0836228,1.97884,0.27275,80.7621
41.8596,0.00641487,0,1.97884,0,-64.0463
41.8634,0.00641487,0,1.97884,0,0
41.8675,0.00601109,-0.0974111,1.98016,0.318072,76.7336
41.8727,0.00601109,0,1.98016,0,-61.8666
41.8756,0.00566374,-0.119367,1.9813,0.39025,134.111
41.8796,0.00566374,0,1.9813,0,-96.103
41.8836,0.00566374,0,1.9813,0,0
41.8874,0.00521574,-0.116574,1.98276,0.38163,99.3035
41.8922,0.00521574,0,1.98276,0,-79.2727
41.8954,0.00483606,-0.117945,1.98401,0.386646,120.109
41.8993,0.00483606,0,1.98401,0,-99.9022
41.9038,0.00483606,0,1.98401,0,0
41.908,0.00510681,0.0647883,1.98312,-0.212432,-50.8331
41.9123,0.00510681,0,1.98312,0,49.2893
41.9155,0.00524037,0.0413337,1.98268,-0.135431,-41.9125
41.9195,0.00524037,0,1.98268,0,34.1411
41.9233,0.00524037,0,1.98268,0,0
41.9276,0.00574288,0.116543,1.98104,-0.381449,-88.4662
41.9323,0.00574288,0,1.98104,0,81.8537
41.9357,0.00632806,0.174023,1.97913,-0.568598,-169.092
41.9397,0.00632806,0,1.97913,0,140.584
41.9435,0.00632806,0,1.97913,0,0
41.9475,0.00710064,0.194237,1.97661,-0.633189,-159.191
41.9524,0.00710064,0,1.97661,0,128.566
41.9557,0.00770056,0.182548,1.97466,-0.593768,-180.676
41.9595,0.00770056,0,1.97466,0,155.536
41.9635,0.00770056,0,1.97466,0,0
41.9678,0.00794779,0.0577938,1.97385,-0.187716,-43.8824
41.9722,0.00794779,0,1.97385,0,42.4876
41.9757,0.00812249,0.0500378,1.97329,-0.162421,-46.5204
41.9794,0.00812249,0,1.97329,0,43.4523
41.9834,0.00812249,0,1.97329,0,0
41.9877,0.00811033,-0.00285225,1.97333,0.00925512,2.17083
41.9924,0.00811033,0,1.97333,0,-1.99101
41.9956,0.00812321,0.00399999,1.97328,-0.012961,-4.02626
41.9998,0.00812321,0,1.97328,0,3.10483
42.0035,0.00812321,0,1.97328,0,0
42.0074,0.00800474,-0.0306538,1.97367,0.0994818,25.7423
42.0122,0.00800474,0,1.97367,0,-20.7415
42.0155,0.00794475,-0.0181325,1.97386,0.0588744,17.7947
42.0194,0.00794475,0,1.97386,0,-15.1272
42.0234,0.00777182,-0.0429297,1.97443,0.139412,34.6079
42.0275,0.00777182,0,1.97443,0,-33.7062
42.0326,0.00777182,0,1.97443,0,0
42.0354,0.00766922,-0.0365513,1.97476,0.118789,42.3202
42.0393,0.00766922,0,1.97476,0,-30.4471
42.0435,0.00766922,0,1.97476,0,0
42.0476,0.00745954,-0.0507128,1.97544,0.16486,39.8727
42.0521,0.00745954,0,1.97544,0,-36.7297
42.0554,0.00732476,-0.0411672,1.97588,0.133884,40.8937
42.0598,0.00732476,0,1.97588,0,-30.1715
42.0642,0.00732476,0,1.97588,0,0
42.0676,0.00708437,-0.0710294,1.97666,0.231173,68.3064
42.0724,0.00708437,0,1.97666,0,-48.3282
42.0756,0.006921,-0.0510078,1.97719,0.166146,51.8732
42.0795,0.006921,0,1.97719,0,-41.8261
42.0835,0.006921,0,1.97719,0,0
42.0874,0.00665206,-0.0684133,1.97807,0.22295,56.7152
42.0936,0.00665206,0,1.97807,0,-36.1483
42.096,0.00646144,-0.0783407,1.97869,0.255536,105.016
42.0995,0.00646144,0,1.97869,0,-74.3528
42.1035,0.00646144,0,1.97869,0,0
42.1075,0.0061648,-0.074493,1.97966,0.243174,61.0674
42.1125,0.0061648,0,1.97966,0,-48.8832
42.1158,0.00594746,-0.0660139,1.98037,0.215656,65.5028
42.1195,0.00594746,0,1.98037,0,-57.6684
42.1235,0.00594746,0,1.98037,0,0
42.1282,0.00562347,-0.0696157,1.98143,0.227638,48.9131
42.1328,0.00562347,0,1.98143,0,-49.9887
42.1357,0.00537965,-0.084047,1.98223,0.275107,94.8292
42.1394,0.00537965,0,1.98223,0,-73.3089
42.1435,0.00537965,0,1.98223,0,0
42.1477,0.00502846,-0.0828552,1.98338,0.271459,64.0444
42.1524,0.00502846,0,1.98338,0,-58.2395
42.1557,0.00475823,-0.079811,1.98426,0.261742,77.3063
42.1602,0.00475823,0,1.98426,0,-58.8457
42.1634,0.00475823,0,1.98426,0,0
42.1677,0.0043799,-0.0890048,1.98551,0.292221,68.7454
42.1722,0.00424613,-0.029496,1.98595,0.0969192,-43.0657
42.1756,0.00424613,0,1.98595,0,-28.5409
42.1797,0.00424613,0,1.98595,0,0
42.1835,0.00424613,0,1.98595,0,0
42.1875,0.00452824,0.0712632,1.98502,-0.2341,-59.1356
42.1939,0.00452824,0,1.98502,0,36.9047
42.196,0.00490398,0.176917,1.98379,-0.580602,-273.375
42.2001,0.00490398,0,1.98379,0,141.756
42.2035,0.00490398,0,1.98379,0,0
42.2075,0.00548985,0.145756,1.98187,-0.477549,-118.808
42.2123,0.00548985,0,1.98187,0,99.2658
42.2156,0.00604871,0.171022,1.98004,-0.559244,-171.14
42.2195,0.00604871,0,1.98004,0,143.403
42.2238,0.00604871,0,1.98004,0,0
42.2276,0.00674889,0.183651,1.97775,-0.599337,-157.201
42.2326,0.00674889,0,1.97775,0,119.256
42.2354,0.00721317,0.16497,1.97624,-0.537318,-190.925
42.2394,0.00721317,0,1.97624,0,134.403
42.2437,0.00721317,0,1.97624,0,0
42.2476,0.00725664,0.0111745,1.9761,-0.0363664,-9.34631
42.2525,0.00725664,0,1.9761,0,7.33291
42.2559,0.00720558,-0.0154243,1.97627,0.0501908,15.1592
42.2601,0.00720558,0,1.97627,0,-11.8714
42.2634,0.00720558,0,1.97627,0,0
42.2677,0.00693735,-0.0628845,1.97714,0.204779,48.0104
42.2723,0.00693735,0,1.97714,0,-44.0804
42.2753,0.00669394,-0.0804274,1.97793,0.262092,86.5996
42.2799,0.00669394,0,1.97793,0,-57.9583
42.284,0.00669394,0,1.97793,0,0
42.2881,0.00630155,-0.0969327,1.97921,0.316214,78.114
42.293,0.00630155,0,1.97921,0,-64.4366
42.2965,0.00597458,-0.0930535,1.98028,0.303942,86.4992
42.2996,0.00597458,0,1.98028,0,-97.0335
42.3036,0.00552109,-0.11504,1.98176,0.376225,95.4398
42.3078,0.00552109,0,1.98176,0,-89.8583
42.3131,0.00514737,-0.0699953,1.98299,0.229213,42.9307
42.3163,0.00514737,0,1.98299,0,-71.7348
42.3213,0.00514737,0,1.98299,0,0
42.3247,0.00514737,0,1.98299,0,0
42.3278,0.00465441,-0.160955,1.9846,0.527869,172.353
42.3332,0.00465441,0,1.9846,0,-96.5776
42.3353,0.00399639,-0.321523,1.98677,1.05644,516.198
42.3398,0.00399639,0,1.98677,0,-231.822
42.3436,0.00399639,0,1.98677,0,0
42.3482,0.00322108,-0.169298,1.98932,0.557606,121.76
42.3551,0.00271938,-0.0728317,1.99098,0.240395,-46.0501
42.357,0.00271938,0,1.99098,0,-127.632
42.36,0.00271938,0,1.99098,0,0
42.3639,0.00271938,0,1.99098,0,0
42.3675,0.00265379,-0.0182194,1.99119,0.0601616,16.7099
42.3723,0.00268322,0.00611878,1.9911,-0.0201983,-16.7065
42.3757,0.00268322,0,1.9911,0,5.92721
42.38,0.00268322,0,1.9911,0,0
42.3852,0.00268322,0,1.9911,0,0
42.3881,0.00291833,0.0823948,1.99032,-0.272101,-95.3603
42.3929,0.00291833,0,1.99032,0,56.5574
42.396,0.00312011,0.0650002,1.98965,-0.2145,-69.0943
42.4002,0.00312011,0,1.98965,0,50.8005
42.4034,0.00312011,0,1.98965,0,0
42.4076,0.00345074,0.0793184,1.98856,-0.26154,-62.7454
42.4129,0.00345074,0,1.98856,0,49.3312
42.4159,0.00370708,0.084124,1.98772,-0.277091,-90.9322
42.4199,0.00370708,0,1.98772,0,69.5764
42.4244,0.00370708,0,1.98772,0,0
42.4277,0.00406529,0.108012,1.98654,-0.355428,-107.173
42.4326,0.00406529,0,1.98654,0,72.1434
42.4357,0.0043368,0.0898308,1.98565,-0.295299,-97.7023
42.4394,0.0043368,0,1.98565,0,79.0612
42.4435,0.0043368,0,1.98565,0,0
42.4487,0.00469959,0.0704566,1.98446,-0.231352,-44.9303
42.4529,0.00469959,0,1.98446,0,55.1842
42.4553,0.0049727,0.111203,1.98356,-0.36477,-148.525
42.4597,0.0049727,0,1.98356,0,83.4083
42.4634,0.0049727,0,1.98356,0,0
42.4677,0.00533197,0.0838644,1.98238,-0.274794,-64.1457
42.4724,0.00533197,0,1.98238,0,57.7006
42.4756,0.00560179,0.0840444,1.9815,-0.275137,-85.698
42.4797,0.00560179,0,1.9815,0,66.783
42.4839,0.00560179,0,1.9815,0,0
42.4877,0.00595463,0.0931573,1.98035,-0.304608,-80.4241
42.4924,0.0055277,-0.0917389,1.98174,0.300015,129.923
42.4956,0.0055277,0,1.98174,0,-93.0668
42.4994,0.0055277,0,1.98174,0,0
42.5035,0.0055277,0,1.98174,0,0
42.5077,0.0045868,-0.222335,1.98483,0.728789,172.212
42.5131,0.00333582,-0.234135,1.98894,0.770237,7.75745
42.5161,0.00333582,0,1.98894,0,-255.606
42.5202,0.00333582,0,1.98894,0,0
42.524,0.00333582,0,1.98894,0,0
42.5276,0.00203653,-0.363601,1.99323,1.20123,336.157
42.5324,0.00203653,0,1.99323,0,-247.401
42.5355,0.000576718,-0.470087,1.99808,1.56015,502.4
42.5395,0.000576718,0,1.99808,0,-389.116
42.5438,0.000576718,0,1.99808,0,0
42.5475,-0.000706497,-0.348949,1.99765,-0.117382,-31.9201
42.5528,-0.00165339,-0.178673,1.9945,-0.593238,-89.7915
42.5569,-0.00165339,0,1.9945,0,143.753
42.5618,-0.00165339,0,1.9945,0,0
42.5693,-0.00165339,0,1.9945,0,0
42.5748,-0.00324791,-0.294039,1.98923,-0.97217,-179.273
42.5787,-0.00324791,0,1.98923,0,248.982
42.5811,-0.00324791,0,1.98923,0,0
42.5849,-0.00324791,0,1.98923,0,0
42.5878,-0.00399138,-0.250089,1.98678,-0.823683,-277.069
42.5931,-0.00399138,0,1.98678,0,157.429
42.5955,-0.0046232,-0.256909,1.98471,-0.844207,-343.273
42.5995,-0.0046232,0,1.98471,0,211.004
42.6039,-0.0046232,0,1.98471,0,0
42.6079,-0.00531661,-0.176651,1.98243,-0.579173,-147.548
42.6125,-0.00531661,0,1.98243,0,125.736
42.6155,-0.00591745,-0.20031,1.98047,-0.655393,-218.498
42.6196,-0.00591745,0,1.98047,0,159.914
42.6234,-0.00591745,0,1.98047,0,0
42.6272,-0.00659003,-0.176246,1.97827,-0.57544,-150.792
42.6321,-0.00659003,0,1.97827,0,117.147
42.6356,-0.00717678,-0.170525,1.97636,-0.555571,-161.463
42.64,-0.00717678,0,1.97636,0,125.959
42.6436,-0.00783843,-0.182383,1.97421,-0.593027,-163.468
42.6495,-0.00783843,0,1.97421,0,100.187
42.657,-0.00783843,0,1.97421,0,0
42.6606,-0.00841708,-0.160743,1.97233,-0.521591,-144.891
42.6661,-0.00841708,0,1.97233,0,94.928
42.6685,-0.00907145,-0.268266,1.97021,-0.868683,-356.126
42.675,-0.00907145,0,1.97021,0,134.676
42.6771,-0.00964445,-0.273947,1.96836,-0.88533,-423.269
42.6801,-0.00964445,0,1.96836,0,291.288
42.684,-0.00964445,0,1.96836,0,0
42.6875,-0.0102929,-0.183789,1.96627,-0.592783,-168.017
42.6925,-0.0102929,0,1.96627,0,117.445
42.6953,-0.0108608,-0.203429,1.96444,-0.654795,-234.556
42.6994,-0.0108608,0,1.96444,0,160.863
42.7035,-0.0108608,0,1.96444,0,0
42.7079,-0.0115037,-0.14806,1.96238,-0.475649,-109.538
42.7121,-0.0115037,0,1.96238,0,112.199
42.7153,-0.012067,-0.175167,1.96057,-0.56161,-174.641
42.7194,-0.012067,0,1.96057,0,135.869
42.7236,-0.012067,0,1.96057,0,0
42.7274,-0.0127047,-0.170039,1.95853,-0.544085,-145.068
42.7322,-0.0127047,0,1.95853,0,113.552
42.7355,-0.0132637,-0.165937,1.95674,-0.529941,-157.328
42.7397,-0.0132637,0,1.95674,0,127.042
42.7433,-0.0132637,0,1.95674,0,0
42.7473,-0.0138964,-0.158147,1.95473,-0.504082,-125.992
42.7525,-0.0138964,0,1.95473,0,97.3064
42.7556,-0.0144511,-0.179318,1.95296,-0.570443,-184.402
42.7594,-0.0144511,0,1.95296,0,149.969
42.7634,-0.0144511,0,1.95296,0,0
42.7678,-0.015079,-0.144236,1.95097,-0.457989,-105.217
42.7721,-0.015079,0,1.95097,0,105.223
42.7756,-0.0156296,-0.157452,1.94922,-0.498977,-142.692
42.7793,-0.0156296,0,1.94922,0,136.771
42.7833,-0.0162526,-0.154394,1.94725,-0.48836,-121.024
42.7875,-0.0162526,0,1.94725,0,117.693
42.7925,-0.0162526,0,1.94725,0,0
42.7953,-0.0167991,-0.194931,1.94553,-0.615391,-219.484
42.7999,-0.0167991,0,1.94553,0,133.62
42.8034,-0.0167991,0,1.94553,0,0
42.8077,-0.0174174,-0.145035,1.94358,-0.457019,-107.208
42.8122,-0.0174174,0,1.94358,0,100.745
42.8152,-0.01796,-0.179148,1.94187,-0.56345,-186.041
42.8193,-0.01796,0,1.94187,0,136.994
42.8237,-0.01796,0,1.94187,0,0
42.8274,-0.0185736,-0.167313,1.93995,-0.525224,-143.216
42.8328,-0.0185736,0,1.93995,0,97.4757
42.8357,-0.0191122,-0.180571,1.93826,-0.565817,-189.675
42.8396,-0.0191122,0,1.93826,0,147.167
42.8435,-0.0191122,0,1.93826,0,0
42.8474,-0.0197212,-0.152866,1.93635,-0.478096,-120.012
42.8523,-0.0197212,0,1.93635,0,97.4287
42.8558,-0.020256,-0.15682,1.93468,-0.489583,-143.559
42.8597,-0.020256,0,1.93468,0,124.982
42.8639,-0.020256,0,1.93468,0,0
42.8675,-0.0208604,-0.167535,1.9328,-0.522072,-144.709
42.8725,-0.0208604,0,1.9328,0,104.253
42.8753,-0.0213915,-0.191246,1.93115,-0.594839,-214.231
42.8793,-0.0213915,0,1.93115,0,147.813
42.8834,-0.0213915,0,1.93115,0,0
42.8876,-0.0219914,-0.142913,1.92929,-0.443716,-105.701
42.8928,-0.0219914,0,1.92929,0,85.3275
42.8959,-0.0402336,-5.82207,1.87432,-17.5443,-5599.31
42.8996,-0.0402336,0,1.87432,0,4757.92
42.9036,-0.0428849,-0.675906,1.86659,-1.97058,-502.384
42.9075,-0.0428849,0,1.86659,0,493.004
42.9132,-0.0428849,0,1.86659,0,0
42.9158,-0.045417,-0.964023,1.85926,-2.78801,-1061.43
42.9198,-0.045417,0,1.85926,0,703.342
42.9238,-0.045417,0,1.85926,0,0
42.9278,-0.048009,-0.65706,1.85183,-1.88523,-477.893
42.9331,-0.048009,0,1.85183,0,353.886
42.9357,-0.0503402,-0.907261,1.84519,-2.58342,-1005.44
42.9399,-0.0503402,0,1.84519,0,614.998
42.9439,-0.0503402,0,1.84519,0,0
42.9478,-0.0522699,-0.498121,1.83973,-1.40913,-363.735
42.9527,-0.0522699,0,1.83973,0,286.714
42.9559,-0.0541,-0.576162,1.83458,-1.62051,-510.204
42.9611,-0.0541,0,1.83458,0,311.144
42.9655,-0.0541,0,1.83458,0,0
42.9677,-0.0557288,-0.720039,1.83002,-2.01449,-890.535
42.9725,-0.0557288,0,1.83002,0,421.753
42.9762,-0.0573697,-0.44158,1.82546,-1.22931,-330.816
42.9796,-0.0573697,0,1.82546,0,366.616
42.9835,-0.0573697,0,1.82546,0,0
42.9879,-0.0588736,-0.342632,1.82129,-0.949267,-216.269
42.9936,-0.0588736,0,1.82129,0,164.784
42.9966,-0.060425,-0.526469,1.81701,-1.4519,-492.695
42.9997,-0.060425,0,1.81701,0,460.087
43.0035,-0.060425,0,1.81701,0,0
43.0076,-0.0618606,-0.344822,1.81307,-0.946627,-227.376
43.0129,-0.0618606,0,1.81307,0,180.18
43.0155,-0.0633551,-0.577749,1.80899,-1.57912,-610.445
43.0198,-0.0633551,0,1.80899,0,363.48
43.0296,-0.0633551,0,1.80899,0,0
43.0351,-0.0645996,-0.226937,1.8056,-0.617696,-112.644
43.0376,-0.0654623,-0.342584,1.80326,-0.929511,-123.826
43.0397,-0.0654623,0,1.80326,0,442.978
43.0441,-0.0654623,0,1.80326,0,0
43.0482,-0.0662341,-0.190434,1.80117,-0.515442,-127.179
43.0534,-0.0662341,0,1.80117,0,97.8776
43.0568,-0.0668135,-0.174757,1.7996,-0.472064,-142.373
43.0602,-0.0668135,0,1.7996,0,135.55
43.0693,-0.0668135,0,1.7996,0,0
43.0767,-0.0674069,-0.0806825,1.798,-0.217558,-29.5816
43.0817,-0.0678683,-0.0916759,1.79676,-0.24679,-5.80849
43.0863,-0.0678683,0,1.79676,0,53.1509
43.0887,-0.0683765,-0.211787,1.7954,-0.569342,-237.234
43.0934,-0.0683765,0,1.7954,0,122.94
43.0964,-0.0687711,-0.1297,1.79434,-0.348213,-114.478
43.102,-0.0687711,0,1.79434,0,62.2262
43.1077,-0.0692219,-0.0784329,1.79313,-0.210292,-36.588
43.1102,-0.0692219,0,1.79313,0,87.2171
43.1153,-0.0692219,0,1.79313,0,0
43.1171,-0.0695654,-0.194145,1.79221,-0.519943,-293.869
43.1197,-0.0695654,0,1.79221,0,200.147
43.1277,-0.0695654,0,1.79221,0,0
43.1327,-0.0699688,-0.08147,1.79113,-0.217931,-44.0134
43.1371,-0.0702679,-0.0674747,1.79033,-0.1803,8.48861
43.1399,-0.0702679,0,1.79033,0,63.2567
43.1438,-0.0702679,0,1.79033,0,0
43.1478,-0.0706281,-0.0887693,1.78937,-0.236987,-58.3949
43.1549,-0.0706281,0,1.78937,0,33.3567
43.1572,-0.0708849,-0.115273,1.78868,-0.307449,-138.022
43.1597,-0.0708849,0,1.78868,0,124.281
43.1638,-0.0708849,0,1.78868,0,0
43.1678,-0.0712032,-0.0792426,1.78783,-0.211165,-52.5726
43.1746,-0.0712032,0,1.78783,0,30.9671
43.1766,-0.071419,-0.110661,1.78726,-0.294718,-151.136
43.1796,-0.071419,0,1.78726,0,97.757
43.1845,-0.071419,0,1.78726,0,0
43.1877,-0.0716966,-0.0877426,1.78652,-0.233459,-73.7903
43.1942,-0.0716966,0,1.78652,0,35.9128
43.197,-0.0718724,-0.0624656,1.78605,-0.166102,-59.0258
43.1996,-0.0718724,0,1.78605,0,64.3526
43.2035,-0.0718724,0,1.78605,0,0
43.2076,-0.0721101,-0.058131,1.78542,-0.154472,-37.7741
43.2135,-0.0721101,0,1.78542,0,26.3086
43.2158,-0.0722465,-0.0589612,1.78506,-0.156569,-67.6658
43.2204,-0.0722465,0,1.78506,0,34.0381
43.2245,-0.0722465,0,1.78506,0,0
43.2279,-0.072445,-0.0578678,1.78453,-0.153619,-44.7976
43.2348,-0.072445,0,1.78453,0,22.1936
43.237,-0.0725426,-0.0444867,1.78427,-0.118034,-53.7826
43.2395,-0.0725426,0,1.78427,0,47.2755
43.2437,-0.0725426,0,1.78427,0,0
43.2499,-0.0727023,-0.0258427,1.78385,-0.0685537,-11.0957
43.255,-0.0727023,0,1.78385,0,13.5687
43.2571,-0.0727617,-0.0278041,1.78369,-0.0737165,-34.5078
43.2595,-0.0727617,0,1.78369,0,30.1678
43.2636,-0.0727617,0,1.78369,0,0
43.2681,-0.0728831,-0.0270486,1.78337,-0.0717092,-15.9704
