time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
48.72,3.35975615384615,0.247381692307692,0,0,0,3.12200769230769,1.98217461538462,0,0,0,0,-0.0604637153846167,0.00523979,0.00539234782607863,1.98269,-0.0176764782608423,78.2471130434936
48.73,3.33143723404257,0.248035319148936,0,0,0,3.12113829787234,1.98214382978723,0,0,0,0,-0.0610816617021311,0.0055115,0.0362133000000536,1.9818,-0.118573000000176,-6.76620000008357
48.74,3.31874699999999,0.2483334,0,0,0,3.120783,1.982033,0,0,0,0,-0.048081519999973,0.00586594,0,1.98064,0,81.5667804877538
48.75,3.29314074074075,0.248905259259259,0,0,0,3.12053962962963,1.98159888888889,0,0,0,0,0.0169022999999842,0.00612882,0.038522351724124,1.97978,-0.125895551724093,-16.1630103448084
48.76,3.27941000000001,0.249181428571428,0,0,0,3.12075714285714,1.98132857142857,0,0,0,0,0.0518228285714141,0.0062516,0,1.97938,0,43.2551608695779
48.77,3.25246604166666,0.249655708333333,0,0,0,3.12175375,1.98092083333333,0,0,0,0,0.0891549312500076,0.00606256,-0.027133147826045,1.97999,0.0886163478259501,6.7385391303674
48.78,3.23932142857142,0.249861904761905,0,0,0,3.12237047619048,1.98084380952381,0,0,0,0,0.100041561904764,0.00582429,0,1.98077,0,-55.1746893616661
48.79,3.21412418181818,0.250212181818182,0,0,0,3.12372345454545,1.98086490909091,0,0,0,0,0.111453236363638,0.00529516541666678,-0.0934535979166748,1.98250145833333,0.30585302083336,49.4182041666989
48.8,3.20039225000003,0.250383775,0,0,0,3.12449375,1.980923,0,0,0,0,0.116045925000001,0.00505994,0,1.98327,0,0
48.81,3.17335159999999,0.25068352,0,0,0,3.1260144,1.9811252,0,0,0,0,0.0926583919999818,0.00458412,-0.0691231764705347,1.98484,0.226761882352766,22.931858823447
48.82,3.16063256410256,0.250828564102564,0,0,0,3.12651230769231,1.98125487179487,0,0,0,0,0.0619886153846065,0.00424212,0,1.98596,0,-85.0745624999428
48.83,3.13373160000001,0.25117976,0,0,0,3.1268488,1.9815672,0,0,0,0,-0.00198382399998846,0.0040983,-0.0189624489796039,1.98643,0.0623489795918765,4.08313469389583
48.84,3.12079902439022,0.251369219512195,0,0,0,3.12677024390244,1.98171146341463,0,0,0,0,-0.0195340487805114,0.00425007,0,1.98593,0,36.2129857142574
48.85,3.09473254901959,0.251783627450981,0,0,0,3.12635215686274,1.98195725490196,0,0,0,0,-0.0407153607843191,0.00444507,0.0283056599999866,1.98529,-0.092991599999956,-9.96781999998044
48.86,3.08101700000001,0.2520173,0,0,0,3.126037,1.98205,0,0,0,0,-0.0467095799999939,0.00479403,0,1.98415,0,96.1852499999512
48.87,3.05420632653061,0.25249893877551,0,0,0,3.12533857142857,1.98215265306122,0,0,0,0,-0.0540922040816326,0.00510567,0.0399653480769716,1.98312,-0.131046057692467,-8.88731923083935
48.88,3.04512777777777,0.252669555555556,0,0,0,3.12506555555555,1.98216111111111,0,0,0,0,-0.0545721555555593,0.00552375,0.0261099999999313,1.98176,-0.0855124074071824,41.272385185303
48.89,3.01430333333332,0.253270666666667,0,0,0,3.12418333333333,1.98190333333333,0,0,0,0,-0.0585753999999983,0.00610928416666665,0.0477824479166638,1.97984479166667,-0.156085937499991,21.7807604166721
48.9,3.00175400000001,0.2535184,0,0,0,3.123891,1.981657,0,0,0,0,-0.0334150200000427,0.00635026809523785,0.0067164523808933,1.97905714285714,-0.0219166666664739,-5.23133333328731
48.91,2.9774766101695,0.253947457627118,0,0,0,3.12400847457627,1.98100576271186,0,0,0,0,0.0429755474576137,0.00655849,0,1.97837,0,28.0031172414154
48.92,2.96213699999999,0.2541806,0,0,0,3.124467,1.980626,0,0,0,0,0.0702719500000212,0.00644828,0,1.97873,0,-38.4268615384324
48.93,2.93675,0.2545124,0,0,0,3.12556090909091,1.98024945454545,0,0,0,0,0.0967964472727289,0.00626128,-0.0265647709090984,1.97934,0.0867072000000245,9.83131454546499
48.94,2.92328428571429,0.254664261904762,0,0,0,3.12625928571429,1.98017261904762,0,0,0,0,0.104300952380952,0.00590444,0,1.98051,0,-118.167
48.95,2.89648538461537,0.254922769230769,0,0,0,3.12774692307692,1.98022307692308,0,0,0,0,0.114089,0.00557131,-0.0707725283018068,1.9816,0.231454792452568,52.4168094338201
48.96,2.88292999999999,0.2550323,0,0,0,3.12855,1.980292,0,0,0,0,0.116432100000005,0.00512743,0,1.98305,0,-131.385000000023
48.97,2.85572857142859,0.255211408163265,0,0,0,3.13018204081633,1.9805112244898,0,0,0,0,0.119718265306125,0.00474014,-0.0495103750000032,1.98432,0.16234837500001,6.46122291667164
48.98,2.84298195121954,0.255285365853658,0,0,0,3.13086634146341,1.98065243902439,0,0,0,0,0.0934644121952129,0.00426229,0,1.98589,0,-107.553
48.99,2.81717779999999,0.2554765,0,0,0,3.131502,1.9810036,0,0,0,0,0.0152197437399858,0.00400183692307694,-0.0353719769230538,1.98674461538462,0.116306461538386,11.6562999999707
49,2.80355153846154,0.255601769230769,0,0,0,3.13151846153846,1.98119,0,0,0,0,-0.00853764669229936,0.00403356,0,1.98664,0,0
49.01,2.7783402,0.25586798,0,0,0,3.1312148,1.9815034,0,0,0,0,-0.0347626419999989,0.00415751,0.0164804081632685,1.98624,-0.0542033877551125,-4.76006734694319
49.02,2.76443256410255,0.256032128205128,0,0,0,3.13092564102564,1.98165076923077,0,0,0,0,-0.0425715410256497,0.00444392,0,1.9853,0,78.1248461537119
49.03,2.73642217391303,0.256391521739131,0,0,0,3.13023565217391,1.98187043478261,0,0,0,0,-0.0521684217391305,0.00470631,0.0305711152173958,1.98443,-0.100373608695667,-0.0359913043547593
49.04,2.72485883720932,0.256550186046511,0,0,0,3.1299188372093,1.98192674418605,0,0,0,0,-0.0543636837209249,0.00507451,0,1.98323,0,79.8928795455332
49.05,2.69721304347827,0.256951869565217,0,0,0,3.12912847826087,1.98197673913043,0,0,0,0,-0.0578479630434791,0.00538689,0.042082450000068,1.9822,-0.137855500000223,-5.83965000011054
49.06,2.6846546153846,0.257144538461539,0,0,0,3.12875,1.98191538461538,0,0,0,0,-0.058647192307698,0.00578554,0,1.9809,0,87.8501249999212
49.07,2.65919481481482,0.257551740740741,0,0,0,3.12798111111111,1.98155074074074,0,0,0,0,-0.0602188148148158,0.00611792,0.0443446142857088,1.97981,-0.144921678571411,-14.1785374999926
49.08,2.64518000000001,0.2577788,0,0,0,3.127631,1.981232,0,0,0,0,-0.0343724600000429,0.00652949,0,1.97847,0,125.779738095388
49.09,2.61811333333331,0.258153,0,0,0,3.12781666666667,1.98045333333333,0,0,0,0,0.0479597000000384,0.00669045653061221,0.0155791714285481,1.97794571428571,-0.0508151102040055,4.54894489798942
49.1,2.60571487804876,0.258294463414634,0,0,0,3.12819195121951,1.98014,0,0,0,0,0.0697023975610047,0.00664103,0,1.97811,0,0
49.11,2.5793879245283,0.258541377358491,0,0,0,3.12933377358491,1.97971301886792,0,0,0,0,0.0969969433962257,0.00646363,-0.0340267943396337,1.97868,0.11098901886796,21.7063188679438
49.12,2.56598000000001,0.2586424,0,0,0,3.130027,1.97963,0,0,0,0,0.104651299999993,0.00612846,0,1.97978,0,-94.1050256411366
49.13,2.53944799999999,0.25879852,0,0,0,3.1315072,1.9796684,0,0,0,0,0.11399444,0.00581459,-0.0387457199999449,1.9808,0.12662987999982,6.73633599992137
49.14,2.52623076923077,0.258856,0,0,0,3.13228538461538,1.97972692307692,0,0,0,0,0.116408923076921,0.00539795,0,1.98217,0,-103.814232558076
49.15,2.49933000000001,0.258933333333333,0,0,0,3.1339,1.97992333333333,0,0,0,0,0.119678333333335,0.00503315,-0.0472649520833364,1.98336,0.15485181250001,7.0403333333381
49.16,2.49091348623854,0.258948211009174,0,0,0,3.13441990825688,1.98000110091743,0,0,0,0,0.115276899082577,0.0045844,-0.0315770000000476,1.98483,0.103588258620846,-29.2411982757861
49.17,2.47267924050632,0.258980696202532,0,0,0,3.1353170886076,1.98021278481013,0,0,0,0,0.0809146848100996,0.0045844,0,1.98483,0,-17.2118270270284
49.18,2.44547789473684,0.259074754385965,0,0,0,3.13583912280702,1.98051105263158,0,0,0,0,0.00635914912280573,0.00554402666666684,0.114484952380973,1.98169047619048,-0.375202047619114,-44.7623714285794
49.19,2.42303403846155,0.259199269230769,0,0,0,3.13570692307692,1.98064519230769,0,0,0,0,-0.0244775538461358,0.00577566,0.0279051272727415,1.98093,-0.0912469818182283,-20.834838181841
49.2,2.40894076923075,0.259291538461539,0,0,0,3.13551692307692,1.98063615384615,0,0,0,0,-0.0378433769230819,0.0059535,0,1.98035,0,61.5373
49.21,2.38151923076924,0.259493692307692,0,0,0,3.13507230769231,1.98043615384615,0,0,0,0,0.00258337692305355,0.00629464,0.0857000192307571,1.97924,-0.279924173076883,-84.0139192307439
49.22,2.368455,0.25956635,0,0,0,3.13519225,1.98025475,0,0,0,0,0.0407717924999969,0.00645441,0,1.97871,0,45.5887900000043
49.23,2.34236666666667,0.259647851851852,0,0,0,3.13605259259259,1.97994703703704,0,0,0,0,0.0827494925925858,0.00626525,-0.0269021627451407,1.97933,0.0878034705883745,9.08501568633623
49.24,2.32871538461538,0.259666435897436,0,0,0,3.13665461538462,1.97989564102564,0,0,0,0,0.0964760102564114,0.00600449,0,1.98018,0,-74.995918918923
49.25,2.30101914893617,0.259651382978723,0,0,0,3.13811085106383,1.97996446808511,0,0,0,0,0.11109144680851,0.00556476,-0.0523922978723908,1.98162,0.171320553191654,2.06549148943883
49.26,2.29009534883722,0.25963011627907,0,0,0,3.13871837209302,1.98002255813953,0,0,0,0,0.115008069767442,0.00515144,-0.00537995833332537,1.98297,0.017616624999974,-78.7115208333469
49.27,2.2612875,0.2595266875,0,0,0,3.14042625,1.98028125,0,0,0,0,0.119878687500001,0.00461575,-0.0767431874999026,1.98473,0.251710374999681,14.9842499998289
49.28,2.24900769230767,0.259465384615384,0,0,0,1.20788076922461,1.98043615384615,0,0,0,0,0.121200615384612,0.00413928,0,1.9863,0,-101.563100000032
49.29,2.22276714285716,0.259314673469388,0,0,0,-3.14058857142857,1.98085775510204,0,0,0,0,0.0685516326531131,0.00355948,-0.0723595,1.98821,0.2381425,12.7552
49.3,2.21193435897438,0.259265307692308,0,0,0,-3.14026384615385,1.98105282051282,0,0,0,0,0.0323535215385029,0.00320899870129884,-0.045382854545437,1.98936324675325,0.149580909090851,15.731405194763
49.31,2.18386423076922,0.259199538461538,0,0,0,-3.14023173076923,1.98156653846154,0,0,0,0,-0.0169820880769356,0.00319749,0.000429465882352463,1.9894,-0.00140345294117491,-0.188369529411037
49.32,2.17171162790697,0.259185627906977,0,0,0,-3.14035,1.98179325581395,0,0,0,0,-0.0310418395348867,0.00328118,0.00363157333332473,1.98912,-0.011980133333305,13.6139800000156
49.33,2.14544655172415,0.259193344827586,0,0,0,-3.14088775862069,1.98223034482759,0,0,0,0,-0.0458237931034391,0.00354821,0.046706032653047,1.98824,-0.153926367346892,-25.6433918367145
49.34,2.13343140624999,0.259204046875,0,0,0,-2.25757218749847,1.98240796875,0,0,0,0,-0.0519987406250001,0.00369504058823539,0.014442778431382,1.98775980392157,-0.0475543647059133,11.174325490177
49.35,2.10778886792453,0.259260962264151,0,0,0,3.14131169811321,1.98271811320755,0,0,0,0,-0.0555096339622626,0.00415311,0.135563642857135,1.98625,-0.445974499999974,-192.344303571411
49.36,2.08775666666666,0.259320777777778,0,0,0,3.14074222222222,1.98289111111111,0,0,0,0,-0.0585152444444441,0.00445502,0.0601638868420949,1.98526,-0.19769328947365,-44.7799552631438
49.37,2.0636522,0.25941382,0,0,0,3.1400334,1.9830064,0,0,0,0,-0.0606701979999987,0.00485786,0.0937268800001229,1.98394,-0.307650720000404,-80.1135200002623
49.38,2.05124428571427,0.25947,0,0,0,3.13966285714286,1.98301142857143,0,0,0,0,-0.0614663714285685,0.00518681,0.0239982407407432,1.98286,-0.0786699814814894,21.4497222222183
49.39,2.02525826923076,0.259607,0,0,0,3.13885403846154,1.98281711538462,0,0,0,0,-0.0616068942307714,0.0056095,0,1.98147,0,80.7778181818305
49.4,2.01115153846156,0.259689615384615,0,0,0,3.13842461538462,1.98256461538462,0,0,0,0,-0.0623038384615423,0.0059538,0,1.98035,0,105.346111111224
49.41,1.98407304347827,0.259852434782609,0,0,0,3.13777826086957,1.98182869565217,0,0,0,0,-0.00472078043480431,0.00638939,0.0511245957448018,1.97893,-0.166972659574863,-3.04674042571057
49.42,1.97166399999999,0.2598984,0,0,0,3.137856,1.981428,0,0,0,0,0.0333554100000278,0.0065987,0,1.97824,0,46.5195600000092
49.43,1.94511800000001,0.25993012,0,0,0,3.1386616,1.9807112,0,0,0,0,0.079944359999988,0.00643027,-0.0211758163265146,1.97879,0.0690775510203561,3.32783469385396
49.44,1.9317087804878,0.259919365853659,0,0,0,3.13924292682927,1.98050609756098,0,0,0,0,0.0938873512195126,0.00617454,0,1.97963,0,-60.3276926830006
49.45,1.91226275862069,0.259870873563218,0,0,0,3.14025586206897,1.98034517241379,0,0,0,0,0.104575965517244,0.00572929,-0.067203,1.98108,0.219637,33.1507
49.46,1.89807538461537,0.259824323076923,0,0,0,3.04430446153529,1.98024061538462,0,0,0,0,0.113871876923077,0.00544667666666667,-0.0861653333333333,1.98200666666667,0.28199,76.6240333333333
49.47,1.8689427027027,0.259656189189189,0,0,0,-3.14047972972973,1.98033351351351,0,0,0,0,0.117780540540541,0.00517831076923082,-0.0194654307692237,1.98288769230769,0.0638118461538229,-34.64106153847
49.48,1.85650714285715,0.259573028571429,0,0,0,-3.13977257142857,1.98041971428571,0,0,0,0,0.121364685714287,0.00426198,-0.0372413076926469,1.98589,0.122294307693422,-141.695315384001
49.49,1.82744418181818,0.259328836363636,0,0,0,-3.138054,1.98084781818182,0,0,0,0,0.0971869199999939,0.00366381,-0.103863652173823,1.98786,0.341678608695355,53.0262608694271
49.5,1.81384512195122,0.259219024390244,0,0,0,-3.13749243902439,1.98109731707317,0,0,0,0,0.0645820292682819,0.00320883,0,1.98936,0,-142.068571428583
49.51,1.78585553191489,0.259042595744681,0,0,0,-3.13713765957447,1.98167595744681,0,0,0,0,-0.00227597446808416,0.0029627,-0.0339003652174393,1.99017,0.111848347826245,7.30775652181526
49.52,1.77637681818181,0.258997477272727,0,0,0,-3.13718545454545,1.98187045454545,0,0,0,0,-0.0155799590909226,0.0030285,0.00247879999999482,1.98996,-0.00818265882351232,9.52829411765592
49.53,1.74774320754717,0.258897018867924,0,0,0,-3.1376158490566,1.98240735849057,0,0,0,0,-0.0403017981132084,0.00314217,0.0205893714285649,1.98958,-0.0679302857142642,-12.3500428571321
49.54,1.73394100000001,0.2588657,0,0,0,-3.137933,1.982637,0,0,0,0,-0.0464215099999939,0.00342113,0,1.98866,0,89.4712857142407
49.55,1.70852254545456,0.258831181818182,0,0,0,-3.13858072727273,1.98297963636364,0,0,0,0,-0.0539818618181823,0.003663,0.036633358620753,1.98786,-0.120697068965726,-16.5098000000899
49.56,1.69428099999999,0.2588249,0,0,0,-3.138987,1.983131,0,0,0,0,-0.055773430000005,0.00402102,0,1.98669,0,121.567904761816
49.57,1.6673122,0.25883386,0,0,0,-3.1397788,1.9833226,0,0,0,0,-0.0585185919999991,0.00431314,0.0386203591837038,1.98573,-0.126964408163365,-7.39589591841452
49.58,1.65581080000001,0.25884652,0,0,0,-3.1401324,1.9833744,0,0,0,0,-0.0587212399999981,0.0047047,0,1.98444,0,91.2605176471383
49.59,1.62790235294116,0.258895705882353,0,0,0,-3.14097294117647,1.98341352941176,0,0,0,0,-0.0602304705882322,0.00502033,0.0562807916665834,1.9834,-0.18461570833306,-28.2391999998531
49.6,1.61495099999999,0.258928,0,0,0,-1.25642199999554,1.983335,0,0,0,0,-0.0602622000000036,0.0054296,0,1.98206,0,102.242619047637
49.61,1.58837880000001,0.25901228,0,0,0,3.140992,1.9828912,0,0,0,0,-0.0609091920000018,0.00575927,0.0434291145833308,1.98098,-0.142104166666658,-8.81372708332946
49.62,1.57640585365855,0.259055365853659,0,0,0,3.14064487804878,1.98259609756098,0,0,0,0,-0.0500111048780729,0.00618065,0.00297627906986581,1.97961,-0.0097266976747401,92.5777906975016
49.63,1.54833879999999,0.25912346,0,0,0,3.1403896,1.981721,0,0,0,0,0.0214466700000166,0.00644727,0.037948913043415,1.97874,-0.123864673912837,-9.94384130424903
49.64,1.53565700000001,0.2591241,0,0,0,3.140614,1.981332,0,0,0,0,0.0524205599999841,0.00649521,0,1.97858,0,11.3952923076837
49.65,1.51016239130435,0.259066369565217,0,0,0,-0.546405652173069,1.98077565217391,0,0,0,0,0.0878194021739097,0.00622204,-0.0376349644444847,1.97947,0.12283508888902,12.1670711111668
49.66,1.49588461538463,0.259008153846154,0,0,0,-3.14097153846154,1.98065384615385,0,0,0,0,0.100123223076917,0.00589548,0,1.98054,0,-90.6159729730907
49.67,1.46923285714286,0.258847755102041,0,0,0,-3.13953734693878,1.98069224489796,0,0,0,0,0.112319877551021,0.00534697,-0.0690919615383636,1.98233,0.226039326922757,14.4389711537066
49.68,1.45691499999999,0.2587557,0,0,0,-3.138839,1.9807695,0,0,0,0,0.116076875,0.00472071,0,1.98439,0,-155.620102564126
49.69,1.42921857142859,0.258512469387755,0,0,0,-3.13729346938776,1.98111551020408,0,0,0,0,0.0914808571428835,0.00373032,-0.121684244898088,1.98764,0.399957306122871,9.0992653063241
49.7,1.41680399999999,0.2584079,0,0,0,-3.136818,1.981352,0,0,0,0,0.0608804699999551,0.00287367,0,1.99047,0,-192.052975609636
49.71,1.3931773015873,0.258244365079365,0,0,0,-3.13647936507936,1.98191587301587,0,0,0,0,0.00236597619046736,0.00221838,-0.101052187499939,1.99263,0.334006749999798,51.0503437499228
49.72,1.37716400000001,0.2581605,0,0,0,-3.136571,1.982345,0,0,0,0,-0.0196435399999871,0.00186715,0,1.9938,0,-172.662300000034
49.73,1.35033979591837,0.258054816326531,0,0,0,-3.13701,1.98310224489796,0,0,0,0,-0.0409430306122451,0.00156101,-0.0405032711538953,1.99481,0.134231538461702,9.990782692381
49.74,1.3383728205128,0.258020666666667,0,0,0,-3.13728256410256,1.98344615384615,0,0,0,0,-0.0461469897436025,0.00141561,0,1.99529,0,-38.8936
49.75,1.3113380952381,0.257968380952381,0,0,0,-3.13797,1.98422904761905,0,0,0,0,-0.0540668952380956,0.00123274,-0.0463979285714474,1.9959,0.153981428571491,37.315457142897
49.76,1.29855894736843,0.257955,0,0,0,-3.13833894736842,1.98459473684211,0,0,0,0,-0.055596426315786,0.0011626,-0.00140091136364843,1.99613,0.00465038181822187,-13.2138704545245
49.77,1.27097020408163,0.25794687755102,0,0,0,-3.13914408163265,1.98535918367347,0,0,0,0,-0.0585885489795917,0.00102725,-0.0174893999999741,1.99658,0.058086999999914,2.99014999995999
49.78,1.25833105263157,0.257953184210526,0,0,0,-3.13952763157895,1.98570342105263,0,0,0,0,-0.0590359342105285,0.00098825,-0.00052226799999841,1.99671,0.00173513142856615,-7.69389457143131
49.79,1.23125020408163,0.257985163265306,0,0,0,-3.14034714285714,1.98642612244898,0,0,0,0,-0.0602371244897958,0.000874554,-0.0144511941176538,1.99709,0.0480167470588458,3.02810588236274
49.8,1.21839900000001,0.2580094,0,0,0,-3.140749,1.98676,0,0,0,0,-0.0602906599999973,0.000851428,0,1.99717,0,-6.00196853658705
49.81,1.19280176470588,0.258073647058823,0,0,0,0.554462352942207,1.98739823529412,0,0,0,0,-0.0611687529411757,0.000750313,-0.0143413333333227,1.9975,0.0476793999999647,5.24239999998524
49.82,1.17865600000001,0.2581192,0,0,0,3.141211,1.987744,0,0,0,0,-0.0607683699999974,0.000737612,0,1.99754,0,-4.0688550000008
49.83,1.15120468085106,0.258225276595745,0,0,0,3.14035659574468,1.98839319148936,0,0,0,0,-0.0610218787234044,0.000645761,-0.0110707826086972,1.99785,0.0368257521739182,0.564108695654596
49.84,1.13977186046511,0.25827676744186,0,0,0,3.13999441860465,1.98865255813954,0,0,0,0,-0.0607706720930242,0.00064144,0,1.99786,0,-0.950719607842501
49.85,1.11244666666666,0.258416037037037,0,0,0,3.13915296296296,1.98925703703704,0,0,0,0,-0.0613948555555533,0.000557573,-0.0176850592592344,1.99814,0.0588469074073246,13.7833703703227
49.86,1.09911000000001,0.2584932,0,0,0,3.138731,1.989543,0,0,0,0,-0.0610930599999975,0.000560817,0,1.99813,0,0.900105815790383
49.87,1.07456666666667,0.2586482,0,0,0,3.13798133333333,1.99004866666667,0,0,0,0,-0.0619242333333337,0.000484405,-0.0121710000000162,1.99839,0.040500812500054,6.52596250002218
49.88,1.05980749999999,0.258752225,0,0,0,3.13750425,1.99034725,0,0,0,0,-0.0610413200000019,0.000494866,0,1.99835,0,4.05941230769251
49.89,1.03210666666666,0.258963666666667,0,0,0,3.13664666666667,1.99087666666667,0,0,0,0,-0.0613505666666643,0.000434801999999999,-0.00678012291666734,1.99854875,0.0225590520833356,-0.353741666665709
49.9,1.01930738095239,0.259069761904762,0,0,0,3.13624285714286,1.99111142857143,0,0,0,0,-0.0612514142857133,0.000443197,0,1.99852,0,0
49.91,0.994892321428573,0.259285321428571,0,0,0,3.135495,1.9915475,0,0,0,0,-0.0620042892857147,0.000381122,-0.0102843413793148,1.99873,0.0342468172413941,5.54295896552361
49.92,0.979518384615365,0.259432153846154,0,0,0,3.13500384615385,1.99181153846154,0,0,0,0,-0.061278192307697,0.000405626,0,1.99865,0,9.75128947368636
49.93,0.952448333333343,0.259706333333333,0,0,0,3.13415666666667,1.99225333333333,0,0,0,0,-0.061419666666669,0.000350614,-0.0065930553191535,1.99883,0.0219445276595897,0.627849148943009
49.94,0.940328900000002,0.259837125,0,0,0,3.13377425,1.99244525,0,0,0,0,-0.0611528024999996,0.000382065,0,1.99873,0,7.33170386364358
49.95,0.912156511111096,0.260158333333333,0,0,0,3.13290088888889,1.99286977777778,0,0,0,0,-0.0613413488888854,0.000334089,-0.00618259534883234,1.99889,0.0205856651162629,0.406277674410555
49.96,0.899638048780487,0.260308780487805,0,0,0,3.13250878048781,1.99304878048781,0,0,0,0,-0.0613768414634148,0.000372471,0,1.99876,0,8.24514697674002
49.97,0.873305446808509,0.26064114893617,0,0,0,3.13168680851064,1.99341234042553,0,0,0,0,-0.0616022191489359,0.000331522,-0.00505644266666966,1.9989,0.0168396266666766,0.599353333337874
49.98,0.85996215384617,0.260818230769231,0,0,0,3.13126692307692,1.99358692307692,0,0,0,0,-0.0613545153846114,0.000376827,0,1.99874,0,10.6053771428692
49.99,0.833011063829772,0.261192276595745,0,0,0,3.13043170212766,1.99391829787234,0,0,0,0,-0.0615224999999964,0.000342899,-0.00409241304347776,1.99886,0.0136171739130418,0.50922565217317
50,0.822645205128197,0.261342692307692,0,0,0,3.13009307692308,1.99403948717949,0,0,0,0,-0.0607686897435917,0.000395125,0.00216901666667034,1.99868,-0.00721840000001221,6.80636666666071
50.01,0.793406437500004,0.2617824375,0,0,0,3.12919145833333,1.99436208333333,0,0,0,0,-0.0616053958333344,0.000368219,-0.00402314673913516,1.99877,0.013386413043494,1.24960978261642
50.02,0.780207999999981,0.261990615384616,0,0,0,3.12877384615385,1.99450153846154,0,0,0,0,-0.0613918846153892,0.000427367,0,1.99858,0,14.4545899999789
50.03,0.75374459615384,0.262423769230769,0,0,0,3.12794942307692,1.99476057692308,0,0,0,0,-0.0616745999999985,0.000407484,-0.0025090749999967,1.99864,0.00836389999998899,0.556019999995177
50.04,0.740319769230786,0.262652,0,0,0,3.12752692307692,1.99488230769231,0,0,0,0,-0.0614077461538422,0.000473555,0,1.99842,0,17.0969435897326
50.05,0.712634130434795,0.263139913043478,0,0,0,3.12666608695652,1.99511130434783,0,0,0,0,-0.0614019739130463,0.000460697,-0.00140221666667046,1.99847,0.0046669466666793,-0.103890666660886
50.06,0.700578299999986,0.2633599,0,0,0,3.126288,1.995205,0,0,0,0,-0.0613855600000034,0.000533694,0,1.99822,0,15.8403441860369
50.07,0.672898374999996,0.263882125,0,0,0,3.125421875,1.99540625,0,0,0,0,-0.0614533624999991,0.000527863,-0.000742646666666867,1.99824,0.002474605833334,0.0759300000003247
50.08,0.661413736842115,0.264106105263158,0,0,0,3.12505789473684,1.99548157894737,0,0,0,0,-0.0612242473684187,0.000607787,0,1.99798,0,17.742
50.09,0.632968288888874,0.2646772,0,0,0,3.12417088888889,1.99564577777778,0,0,0,0,-0.061458204444441,0.000608985,0.000135555652173704,1.99797,-0.000445226086955834,0.010669826087286
50.1,0.62098513157894,0.264925842105263,0,0,0,3.12379657894737,1.99570894736842,0,0,0,0,-0.0613593973684229,0.000695839,0.000524634146321461,1.99768,-0.00174545121944565,16.7138756097889
50.11,0.593370265306128,0.265515653061224,0,0,0,3.12294183673469,1.9958406122449,0,0,0,0,-0.0615407306122462,0.000704068,0.000962025600000114,1.99766,-0.00319164000000038,-0.0859860000001675
50.12,0.580715307692324,0.265793769230769,0,0,0,3.12254384615385,1.99589153846154,0,0,0,0,-0.0614548153846114,0.000797853,0,1.99734,0,21.9347076923335
50.13,0.555004749999992,0.266373615384616,0,0,0,3.12174673076923,1.99597576923077,0,0,0,0,-0.0619132769230749,0.000813114,0.00197861538461466,1.99729,-0.00658442307692068,-0.541595769229764
50.14,0.540959800000011,0.2667002,0,0,0,3.121298,1.996015,0,0,0,0,-0.0614263999999975,0.000913831,0,1.99696,0,30.0077100000059
50.15,0.513405617021277,0.267357936170213,0,0,0,3.12043659574468,1.99607723404255,0,0,0,0,-0.0615211021276597,0.000936124,0.0025576950000002,1.99688,-0.00849340227272793,0.0715149999996951
50.16,0.50140866666669,0.26765164102564,0,0,0,3.12006051282051,1.99609564102564,0,0,0,0,-0.0613480897435842,0.00104377,0,1.99653,0,23.4812700000093
50.17,0.473495617021277,0.268351957446808,0,0,0,3.11919659574468,1.99615765957447,0,0,0,0,-0.061525495744681,0.00070615,-0.0386095999999085,1.99765,0.128322222221918,-2.39908888903419
50.18,0.460641624999994,0.268682725,0,0,0,3.1187945,1.996141,0,0,0,0,-0.0615574350000015,0.00134394,0,1.99553,0,132.617560975669
50.19,0.436705901639352,0.269311229508197,0,0,0,3.11805754098361,1.99582393442623,0,0,0,0,-0.0622791918032804,0.00190156,0.0825665573771021,1.99368,-0.273750819672306,-38.2779967213798
50.2,0.421447447368413,0.269722736842105,0,0,0,3.11756368421053,1.99538421052632,0,0,0,0,-0.0614189500000019,0.0025483,0,1.99154,0,311.023729729484
50.21,0.393570687499996,0.2704920625,0,0,0,3.116691875,1.99415625,0,0,0,0,-0.0615452499999991,0.00311452,0.0640018749999188,1.98967,-0.211352312499732,2.25081250012539
50.22,0.381173738095242,0.270841952380952,0,0,0,3.11630285714286,1.99347547619048,0,0,0,0,-0.0615388642857133,0.00377012,0,1.98751,0,142.356204545384
50.23,0.35414200000001,0.271622,0,0,0,3.11545666666667,1.99175333333333,0,0,0,0,-0.061645266666669,0.00434473,0.0801004901962525,1.98562,-0.263427450980965,-21.192137255177
50.24,0.34119619512195,0.272003804878049,0,0,0,3.1150487804878,1.9908343902439,0,0,0,0,-0.0615633536585368,0.00500886,0,1.98344,0,163.040523809313
50.25,0.315134274509802,0.27278737254902,0,0,0,3.11423450980392,1.98882490196078,0,0,0,0,-0.0617990686274506,0.00559157,0.0714452340425864,1.98153,-0.234004425532024,-11.4970382979197
50.26,0.301768500000011,0.273198,0,0,0,3.113808,1.98773,0,0,0,0,-0.0614369399999975,0.00626392,0,1.97934,0,164.414342105456
