time-(s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
11.76,0.00712289,0.0,1.97654,0.0,52.6434
11.77,0.00705313,-0.00830092666666807,1.97676,0.02703544666667124,-0.012866666664477222
11.78,0.00693028,0.0,1.97716,0.0,-25.29219000000068
11.79,0.00663578,-0.03973473684211648,1.97812,0.12951017543863308,13.367731578962577
11.8,0.0063736,0.0,1.97898,0.0,-81.73103076921544
11.81,0.00598901,-0.04326280869565673,1.98023,0.14127634782610182,-0.8246913043410444
11.82,0.00566558,0.0,1.98129,0.0,-72.13517999999343
11.83,0.00523613,-0.062487428571428576,1.9827,0.20455485714285712,21.126199999999997
11.84,0.00487787,0.0,1.98387,0.0,-99.4781
11.85,0.00441908,0.0,1.98538,0.0,-48.16222222223648
11.86,0.00410969,0.0,1.98639,0.0,-62.4417
11.87,0.00401549,-0.0117825714285731,1.9867,0.03875035306122999,1.3043183673495342
11.88,0.00424168,0.0,1.98596,0.0,50.78115853657845
11.89,0.00451809,0.03461898936169741,1.98505,-0.11374095744679302,-5.472414893610079
11.9,0.00496511,0.0,1.98359,0.0,104.12416666665786
11.91,0.00537498,0.04680229787235306,1.98224,-0.15335540425536054,0.8666765957253801
11.92,0.00590528,0.0,1.98051,0.0,114.53
11.93,0.0063685,0.05411795348836904,1.97899,-0.17676334883719935,-0.7277186046465545
11.94,0.006977383749999907,0.010615812499976429,1.9770125000000003,-0.03456487499992325,112.5243750000578
11.95,0.00727218,0.0,1.97605,0.0,37.30454545455252
11.96,0.00721858,0.0,1.97622,0.0,-14.745248648644067
11.97,0.00707521,-0.015584170212758298,1.97669,0.05072936170210274,-1.734585106394693
11.98,0.00673405,0.0,1.9778,0.0,-68.82893999998302
11.99,0.006173736666666702,-0.09087029333333162,1.9796293333333332,0.29659579999999436,38.472220000003816
12.0,0.00596264,0.0,1.98032,0.0,0.0
12.01,0.00557001,-0.0613357575757617,1.9816,0.20058606060607412,31.948518181823708
12.02,0.00506556,0.0,1.98326,0.0,-234.34768421059076
12.03,0.00463383,-0.05637928301887379,1.98467,0.18492752830190604,15.344088679253488
12.04,0.00409751,0.0,1.98643,0.0,-147.078
12.05,0.00379288,-0.06285327551019912,1.98744,0.2068010816326367,48.19452448979001
12.06,0.0038557290322580725,0.020141212903228428,1.987234193548387,-0.06628827096775056,-28.94519354838741
12.07,0.00405755,0.04307405357142294,1.98657,-0.1416980357142672,-40.891289285703564
12.08,0.00443053,0.024593863636359223,1.98534,-0.08083718181816735,44.13700909091688
12.09,0.00477699,0.056104935849049554,1.9842,-0.1841666415094108,-26.673090566027177
12.1,0.00525472,0.0,1.98264,0.0,149.18707317075723
12.11,0.0056671,0.06001371428572857,1.98129,-0.19645257142861816,-22.28394285716289
12.12,0.00618865,0.0,1.97958,0.0,146.24242105265057
12.13,0.00655277,0.04719889199997936,1.97839,-0.15404375999993264,-9.717663999969616
12.14,0.00668812,0.0,1.97795,0.0,33.74918181817693
12.15,0.0064828,-0.027396639999995948,1.97862,0.08935039999998676,5.150686666660441
12.16,0.00610093,0.0,1.97987,0.0,-90.10084999998824
12.17,0.00551296,-0.06594668181818943,1.98179,0.2156256136363885,-2.8233863636248913
12.18,0.00497433,0.0,1.98356,0.0,-110.67784615388322
12.19,0.00432566,-0.07064844444446536,1.98568,0.2318946666667353,-8.328777777745515
12.2,0.003704020526315911,-0.01382763157891505,1.9877313157894734,0.04556905263147244,-104.60142105268326
12.21,0.00309701,0.0,1.98973,0.0,-67.8371627906867
12.22,0.00267045,0.0,1.99114,0.0,-98.19249999998131
12.23,0.00262361,-0.005739918367345118,1.99129,0.018960783673463374,0.7385775510176842
12.24,0.002682926842105327,0.0046821078947536215,1.991100789473684,-0.015463421052686997,5.517073684192993
12.25,0.00289044,0.0,1.99041,0.0,28.976308196721533
12.26,0.00309145,0.0,1.98975,0.0,79.93530263159496
12.27,0.00341609,0.04428769811320198,1.98868,-0.14604015094337788,-14.907781132067868
12.28,0.00368041,0.0,1.98781,0.0,85.90859230770289
12.29,0.00404817,0.047764300000016975,1.9866,-0.15718100000005583,-9.429350000025664
12.3,0.00434277,0.0,1.98563,0.0,72.13253684209153
12.31,0.00473411,0.07819485714283234,1.98434,-0.25674971428563287,-43.96042857138072
12.32,0.00504732,0.0,1.98332,0.0,73.46284615382798
12.33,0.00545523,0.05819178448276372,1.98198,-0.19062267241380976,-23.480791379317168
12.34,0.00578277,0.0,1.98091,0.0,114.94275609758789
12.35,0.00620468,0.054646530612247377,1.97953,-0.17858204081633464,-9.254865306126234
12.36,0.00639403,0.0,1.97891,0.0,43.36721052632448
12.37,0.0060618666666667435,-0.05425161111110539,1.9799966666666664,0.1771809999999813,25.024100000004253
12.38,0.00589865,0.0,1.98053,0.0,0.0
12.39,0.00540573,-0.05395333333330139,1.98214,0.17651466666656215,-5.293000000048821
12.4,0.00493238,0.0,1.98369,0.0,-99.04927500000564
12.41,0.00432403,-0.07687772093022824,1.98569,0.2523640465116137,5.922790697667594
12.42,0.00384973,0.0,1.98725,0.0,-106.08712195124436
12.43,0.0036090096551724083,-0.03644643103449029,1.9880413793103449,0.11999751724140412,16.35167931035477
12.44,0.00364308,0.0,1.98793,0.0,0.0
12.45,0.00374907,0.011990046808512492,1.98758,-0.03948354042553802,-0.06741914893893508
12.46,0.00402882,0.006804773913027709,1.98666,-0.022391565217339426,44.91335652176494
12.47,0.00426913,0.0,1.98587,0.0,35.145615384609386
12.48,0.00463336,0.0,1.98467,0.0,165.0626923076515
12.49,0.00492813,0.03519594166667007,1.98371,-0.11547868750001114,-2.8896375000050796
12.5,0.00533014,0.0026693170731649507,1.98239,-0.008747219512176163,83.81773902440005
12.51,0.00565193,0.040114812500012725,1.98134,-0.13130950000004166,-1.736800000020665
12.52,0.0060756,0.029501315789479204,1.97995,-0.09644078947370227,22.175631578939402
12.53,0.006082177215189858,0.0008332607594917973,1.9799284810126583,-0.002721063291133122,-0.34471898734099704
12.54,0.0063475756249999965,0.019689159375003616,1.9790616666666667,-0.06428498125001181,1.9445854166624077
12.55,0.006233438749999925,-0.026517825000015493,1.9794356250000003,0.08658972916671727,19.889456250009825
12.56,0.00565804,0.0,1.98132,0.0,-109.23424390241038
12.57,0.00508935,-0.07060582222222601,1.98318,0.23118333333334576,4.848288888894828
12.58,0.00455469,0.0,1.98493,0.0,-116.83317073169185
12.59,0.0038857,-0.08695439999999288,1.98713,0.28581383999997656,18.035519999989404
12.6,0.00344379,0.0,1.98859,0.0,-107.60908108110387
12.61,0.00340451,-0.004393830434783071,1.98872,0.014482265217392827,-0.11460521739060958
12.62,0.00345189,0.0,1.98856,0.0,10.480629545457798
12.63,0.00370282,0.030895999999983298,1.98773,-0.1017604347825537,-0.26498260866820544
12.64,0.003953404864864968,0.00778695405408147,1.986904324324324,-0.025604108108198256,39.958532432393746
12.65,0.00428292,0.0,1.98582,0.0,35.8538489795877
12.66,0.00457247,0.0,1.98487,0.0,62.84613333331782
12.67,0.00497686,0.04923191020408626,1.98355,-0.1615272244898111,-9.129746938781928
12.68,0.00528314,0.0,1.98254,0.0,81.51504418604014
12.69,0.00567184,0.04561071951221206,1.98127,-0.14929719512200665,0.38721463412015567
12.7,0.00596453,0.0,1.98031,0.0,63.03415609757994
12.71,0.00634971,0.04615937021273582,1.97906,-0.1507571063828803,-1.9730063829324962
12.72,0.00648159,0.0008677617021256925,1.97863,-0.0028309787233978256,27.004678723407608
12.73,0.00620805,-0.031705324444446153,1.97952,0.10347871111111669,0.728317777780326
12.74,0.00584951,0.0,1.98069,0.0,-77.91568648646228
12.75,0.00530292,-0.07542036206896621,1.98248,0.2467984655172437,27.372068965518196
12.76,0.00479175,0.0,1.98415,0.0,-157.82969999999173
12.77,0.00416482,-0.07177387755103816,1.98621,0.2357219183674052,0.6698775510472217
12.78,0.00368432,0.0,1.98779,0.0,-105.58848888888559
12.79,0.00341492,-0.03200660465116874,1.98868,0.10543023255815913,-1.241288372083467
12.8,0.0033554824999999953,-0.0008366525000011145,1.98888,0.0027574625000036735,-10.799387499996888
12.81,0.00333219,0.0,1.98895,0.0,-2.8326745098028208
12.82,0.00347568,0.0,1.98848,0.0,35.742505263162535
12.83,0.00358616,0.01304174042553393,1.98812,-0.042975361702134306,-0.43692978723712983
12.84,0.00382368,0.0,1.98734,0.0,52.353106976740094
12.85,0.00399883,0.021628475000004366,1.98676,-0.07116065000001437,-1.5290100000067888
12.86,0.00428754,0.0,1.98581,0.0,62.61924166668071
12.87,0.00450189,0.02686128113208314,1.98511,-0.08824211320757236,-5.678690566048687
12.88,0.00482659,0.007185913043461611,1.98404,-0.023583260869510625,64.59241956524768
12.89,0.00507097,0.027789208695634803,1.98324,-0.09111991304342129,1.0574782608962323
12.9,0.00542609,0.0,1.98208,0.0,74.80025499999023
12.91,0.00569707,0.0372437421052621,1.98119,-0.1218649473684176,-13.522621052630157
12.92,0.00608057,0.0,1.97993,0.0,129.2080487804798
12.93,0.00629011,0.02517845,1.97925,-0.082221,-2.115850000000002
12.94,0.00624379,0.0,1.9794,0.0,-10.596585365854347
12.95,0.00581011,-0.057664659090926294,1.98082,0.18841809090914713,8.905531818208871
12.96,0.00530307,0.0,1.98248,0.0,-112.66762499997856
12.97,0.004576,-0.09040245098036445,1.98486,0.2964416666665758,14.672843137214016
12.98,0.00387682,0.0,1.98716,0.0,-163.38102702697626
12.99,0.0026804643478261485,-0.16882350000000818,1.9911078260869564,0.5569203478261137,47.78050000002317
13.0,0.002401,0.0,1.99203,0.0,0.0
13.01,0.00225177,-0.01740272727272376,1.99252,0.05755363636362474,1.361318181813047
13.02,0.00220375,0.0,1.99268,0.0,-11.351660465119364
13.03,0.00239807,0.025073426530615804,1.99204,-0.08293800000001177,-3.4997387755158584
13.04,0.002561,0.004102541666675771,1.9915,-0.013561666666696781,26.71271666665136
13.05,0.00289262,0.04406339534882447,1.9904,-0.1455506976743765,-2.7068813953270308
13.06,0.00314567,0.0,1.98957,0.0,51.562591666650476
13.07,0.00354362,0.05182005555555897,1.98826,-0.1708205555555668,-14.909266666671357
13.08,0.0038449,0.0,1.98727,0.0,87.62347619045863
13.09,0.0042843,0.055877708333344614,1.98582,-0.18374858333337044,-5.497850000018062
13.1,0.00461895,0.0,1.98472,0.0,73.83281162790121
13.11,0.00509088,0.061366,1.98317,-0.20128050000000003,-10.768
13.12,0.00545345,0.0,1.98199,0.0,83.19699473687157
13.13,0.006093735762711883,0.09405966101694724,1.979894406779661,-0.3075423050847395,-41.44950508474113
13.14,0.00634527,0.0,1.97907,0.0,0.0
13.15,0.00686467,0.059142847826100006,1.97738,-0.19287358695656429,1.9841195651974886
13.16,0.00704305,0.0,1.9768,0.0,37.98438500000684
13.17,0.00667429,-0.04512414883720676,1.978,0.14703776744185218,2.548916279065864
13.18,0.00618966,0.0,1.97958,0.0,-103.44717948721413
13.19,0.00544883,-0.088612,1.982,0.289725,9.361500000000007
13.2,0.00475453,-0.004869739130508116,1.98428,0.015959869565457696,-150.4382391303051
13.21,0.00390053,-0.099354,1.98708,0.326459,5.383499999999998
13.22,0.00314467,0.0,1.98957,0.0,-174.3638048780152
13.23,0.00202494528301885,-0.16795281132075146,1.993274528301887,0.5551866415094233,70.57139622640783
13.24,0.00169035,0.0,1.99438,0.0,0.0
13.25,0.0016444143999999983,-0.0042407856000011065,1.9945324,0.014065016000003663,-1.5379039999986013
13.26,0.00166408,0.0,1.99447,0.0,0.0
13.27,0.00194477,0.03498315,1.99354,-0.115915,-4.768450000000001
13.28,0.00218536,0.0,1.99274,0.0,56.753112500018
13.29,0.00257736,0.04752161632655071,1.99145,-0.1571617959184338,-4.985426530642471
13.3,0.0029231046341464356,0.010211121951242737,1.990303414634146,-0.03368624390251564,60.50730731703738
13.31,0.00330656,0.0,1.98904,0.0,41.134023913017764
13.32,0.0036291,0.0,1.98798,0.0,68.02757499998705
13.33,0.00406041,0.05424204651162704,1.98656,-0.1785081395348809,-9.95179302325456
13.34,0.00438561,0.0,1.98549,0.0,79.76656216216747
13.35,0.00481405,0.052673833333338416,1.98408,-0.1729125625000167,-5.732516666674371
13.36,0.00513633,0.0,1.98302,0.0,74.7038
13.37,0.00555862,0.0542515,1.98164,-0.177668,-6.926749999999998
13.38,0.0058759,0.0,1.9806,0.0,68.62602499999105
13.39,0.006358046226415128,0.06620011320752983,1.9790283018867922,-0.2162142358489999,-20.966477358460978
13.4,0.00643353,0.0,1.97878,0.0,0.0
13.41,0.0061418,-0.038202663461535565,1.97973,0.1247109230769136,9.504717307688125
13.42,0.00575844,0.0,1.98099,0.0,-102.3719999999913
13.43,0.00517306,-0.0831707692307814,1.9829,0.27224561538465525,26.582584615402865
13.44,0.00462519,0.0,1.9847,0.0,-140.3337804877962
13.45,0.003714986956521783,-0.12780619565218126,1.9876926086956521,0.42029573913045887,34.4593695652364
13.46,0.00351535,0.0,1.98835,0.0,0.0
13.47,0.0034737,-0.004811784782605687,1.98849,0.015852808695642262,-0.09167478261336015
13.48,0.00351359,0.0,1.98836,0.0,8.696683333331183
13.49,0.003741,0.027049419148937506,1.98761,-0.08908976595745119,-1.9607170212785903
13.5,0.00393448,0.0,1.98697,0.0,43.98512820511962
13.51,0.00424612,0.048456842253523084,1.98595,-0.15935571830986558,-25.105688732396416
13.52,0.004469624878048722,0.054386990243888184,1.985208536585366,-0.17867692682922146,-41.5902560975433
13.53,0.00482218,0.09819962790697562,1.98405,-0.32230716279069394,-98.35178837209088
13.54,0.00616558,0.0,1.97966,0.0,443.6972432433372
13.55,0.00786098,0.25100144262293766,1.97414,-0.8174527868852032,-113.69985245899946
13.56,0.00948492,0.0,1.96888,0.0,691.864804877911
13.57,0.0112127,0.1992076595743702,1.96331,-0.6417063829784081,14.016468085260215
13.58,0.0127052,0.0,1.95853,0.0,307.15537254901477
13.59,0.0137853,0.15503040000002624,1.95508,-0.4946900000000837,-25.067333333377917
13.6,0.0147593,0.0,1.95198,0.0,200.18177142860222
13.61,0.0155073,0.09536488888890296,1.94961,-0.3024404629630076,-23.904111111129893
13.62,0.0163244615384614,0.01563589743586183,1.9470282051282055,-0.04935651282040041,181.24043589751525
13.63,0.016857,0.0,1.94535,0.0,58.8993599999843
13.64,0.0175004,0.0,1.94332,0.0,142.57157142855186
13.65,0.0180012,0.06147242857141501,1.94174,-0.19329528571424306,-5.250152380932661
13.66,0.0185684,0.0,1.93996,0.0,122.23339999998404
13.67,0.0189986,0.04779740000000808,1.93862,-0.14979393333335866,2.390353333321656
13.68,0.0195031,0.0,1.93704,0.0,102.558162162169
13.69,0.0198708,0.04446067708333762,1.93589,-0.13893916666668008,-3.358702083339537
13.7,0.0203176,0.0,1.93449,0.0,95.32785714288438
13.71,0.0206261,0.038998852173909276,1.93353,-0.12155321739129261,-5.397930434777237
13.72,0.0210174,0.0,1.93231,0.0,86.68221538459912
13.73,0.0212683,0.0273835531914864,1.93153,-0.08518002127658654,1.8958702127701912
13.74,0.0216051,0.0,1.93049,0.0,67.69123902438128
13.75,0.0217991,0.025053186274510853,1.92988,-0.07778970588235619,-4.442668627452477
13.76,0.0220821,0.0,1.92901,0.0,63.975674999996656
13.77,0.0222198,0.017380969811325718,1.92858,-0.053889962264166334,-3.577311320761428
13.78,0.0224493,0.0,1.92787,0.0,54.693271794890116
13.79,0.022531,0.008969863636364673,1.92761,-0.02778920454545775,0.6081022727257981
13.8,0.0227075,0.0,1.92707,0.0,35.44674146340781
13.81,0.0227334,0.0031072946666668337,1.92699,-0.009611800000000517,-0.140307555555796
13.82,0.022857,0.0,1.92661,0.0,25.462512820508046
13.83,0.0228275,-0.003213708695653291,1.9267,0.009936869565220845,-0.34463304347664003
13.84,0.0228984,0.0012302297872312552,1.92648,-0.0038043127659488224,10.918648936174407
13.85,0.0228136,-0.01046295,1.92674,0.0323595,1.5123499999999996
13.86,0.022832,0.0,1.92668,0.0,4.103324000001608
13.87,0.0222436,-0.09249365714286994,1.92851,0.2864010285714682,47.22407714287277
13.88,0.0213801,0.0,1.93119,0.0,-363.3665853658042
13.89,0.019931860869564975,-0.21285486956520022,1.9357002173913052,0.663512847826034,64.8515217390646
13.9,0.019544,0.0,1.93691,0.0,0.0
13.91,0.0185734,-0.1322733500000267,1.93995,0.4141813500000836,18.763750000041426
13.92,0.0177373,0.0,1.94257,0.0,-175.05718421049406
13.93,0.0167823,-0.10675270833335487,1.94558,0.3362273750000679,-1.5822916666358537
13.94,0.015887223076923244,-0.01858215384611153,1.9484092307692302,0.058861692307558264,-152.88338461545098
13.95,0.0150199,0.0,1.95116,0.0,-87.42044444447032
13.96,0.0142102,0.0,1.95373,0.0,-159.98902325579928
13.97,0.0132858,-0.12642622641509715,1.95667,0.4027545283018958,39.002396226418966
13.98,0.0124891,0.0,1.95922,0.0,-217.5260499999716
13.99,0.011138856249999982,-0.1915918749999985,1.9635475,0.6145809374999952,56.05036249999473
14.0,0.0107959,0.0,1.96465,0.0,0.0
14.01,0.00990151,-0.1012400666666838,1.96753,0.3261160000000552,-3.925333333307634
14.02,0.0091304,0.0,1.97002,0.0,-162.61551219517088
14.03,0.00825086,-0.11036832000005228,1.97287,0.35747184000016935,15.89052000007814
14.04,0.00749243,0.0,1.97533,0.0,-167.78983783788664
14.05,0.00662769,-0.09244249999995893,1.97815,0.30101791666653294,-10.8494166667289
14.06,0.00588191,0.0,1.98058,0.0,-155.21059523807395
14.07,0.00503192,-0.10963455319148419,1.98337,0.3588765957446639,17.4845744680772
14.08,0.00429877,0.0,1.98577,0.0,-171.09024390242843
14.09,0.00346351,-0.11292611111111854,1.98852,0.37159500000002443,34.6453333333439
14.1,0.00292457,0.0,1.9903,0.0,-149.84370000003696
14.11,0.002873085,-0.004566174999999999,1.990465,0.015075700000000004,-2.01225
14.12,0.00288959,0.0,1.99041,0.0,0.0
14.13,0.00314488,0.02956711999998939,1.98957,-0.09758466666663165,-0.37381555553945844
14.14,0.00336302,0.0,1.98885,0.0,47.62651666665171
14.15,0.00372146,0.038688956521718214,1.98767,-0.1274495652173224,3.8317086956840285
14.16,0.00399884,0.0,1.98676,0.0,60.3175
14.17,0.004388,0.04836019607843339,1.98548,-0.15896911764706548,-7.941923529414751
14.18,0.00468264,0.0,1.98451,0.0,71.66972195121858
14.19,0.00507797,0.05647071428571889,1.98322,-0.18521622222223733,-24.524601587307565
14.2,0.005415677179487087,0.010469538461514619,1.9821087179487182,-0.0342579487178707,101.92264102569014
14.21,0.00576819,0.0,1.98096,0.0,37.96834186045092
14.22,0.00606307,0.0,1.97999,0.0,63.26110454544917
14.23,0.00645005,0.04790944680849994,1.97873,-0.15641204255315655,-3.0268234042385416
14.24,0.00658239,0.0,1.9783,0.0,28.545356756749698
14.25,0.0063081,-0.02875238297872395,1.97919,0.0938182978723422,-4.21040212765876
14.26,0.00594881,0.0,1.98037,0.0,-73.17037999999619
14.27,0.00540044,-0.060939765957463254,1.98216,0.19934674468090488,-2.9760170212517494
14.28,0.00488772,0.0,1.98384,0.0,-107.29380000004204
14.29,0.00425823,-0.07748689795919879,1.98591,0.25438877551025374,12.821306122470688
14.3,0.00377609,0.0,1.98749,0.0,-121.2697073170639
14.31,0.00362389621848739,-0.012757744537815559,1.9879947058823528,0.042014768067228314,3.5218487394959173
14.32,0.00350168,0.0,1.9884,0.0,-16.09777894737051
14.33,0.00213803,-0.15377606818179532,1.9929,0.5078138636362881,-18.4731136364004
14.34,0.000937495,0.0,1.99688,0.0,-247.67705128208178
14.35,-0.000299158,-0.1647096153846289,1.999,0.2828091346154078,20.233173076933895
14.36,-0.00141834,0.0,1.99528,0.0,276.85987179494384
14.37,-0.0026015,-0.13524906818183377,1.99137,-0.44782452272732437,3.0411818181578383
14.38,-0.0038426811627908417,-0.037727023255847716,1.9872711627906972,-0.12399167441871563,200.0568372092431
14.39,-0.00483583,0.0,1.98401,0.0,112.9696382978779
14.4,-0.00589119,0.0,1.98055,0.0,239.35319999996872
14.41,-0.00702485,-0.14482031372549195,1.97685,-0.4725060980392214,-34.99115686274749
14.42,-0.00806019,0.0,1.97349,0.0,272.0135999999858
14.43,-0.00917572,-0.12858765957448798,1.96987,-0.4165685957447453,-2.95700000002941
14.44,-0.0101916,0.0,1.9666,0.0,223.7192558140143
14.45,-0.011289,-0.13828402325584874,1.96306,-0.44487509302336764,-14.89202325586632
14.46,-0.0122855,0.0,1.95987,0.0,220.51113513506664
14.47,-0.0133648,-0.12228536170210033,1.95642,-0.3907326382977851,1.053446808550575
14.48,-0.0143421,-0.023567659574414646,1.95331,-0.07505310638280849,150.64327659582912
14.49,-0.0154033,-0.142083,1.94994,-0.4509865,-31.327499999999986
14.5,-0.0163615,0.0,1.94691,0.0,224.47036585364467
14.51,-0.017787518518518567,-0.2131211851851821,1.942418148148148,-0.6713251481481384,-86.86977777776754
14.52,-0.0183442,0.0,1.94067,0.0,0.0
14.53,-0.0193697,-0.10726930232560133,1.93745,-0.3361000000000625,15.832116279040946
14.54,-0.0202904,0.0,1.93458,0.0,187.5520370370811
14.55,-0.0212983,-0.17811286956510602,1.93144,-0.5546008695648706,-72.24856521718226
14.56,-0.022274795000000243,-0.01841865000005998,1.9284097499999993,-0.05700142500018563,170.9338749999051
14.57,-0.023686084000000024,-0.09948288000000505,1.9240468,-0.3069533600000156,32.85143999999076
14.58,-0.024075,0.0,1.92285,0.0,0.0
14.59,-0.02552945555555544,-0.2129753333333397,1.9183777777777782,-0.6542113333333531,-62.312000000028306
14.6,-0.0259143,0.0,1.9172,0.0,0.0
14.61,-0.0268707,-0.12405224074073942,1.91427,-0.3793917777777738,-33.358240740739106
14.62,-0.0277189,0.0,1.91168,0.0,239.20046153854167
14.63,-0.0286585,-0.11167314583330279,1.90883,-0.3395763124999071,-7.334624999957612
14.64,-0.0293179,0.0,1.90683,0.0,135.35715789468765
14.65,-0.029522,-0.023259069767435137,1.90621,-0.07044418604649126,1.5924860465213584
14.66,-0.0296133,0.0,1.90593,0.0,17.431963414633067
14.67,-0.0294688,0.018901324528307284,1.90637,0.05724305660378993,4.368339622648769
14.68,-0.029338,0.0,1.90677,0.0,-31.028310526324322
14.69,-0.0290427,0.03510858958333672,1.90766,0.10642962500001028,2.4556708333380115
14.7,-0.0288026,0.0,1.90839,0.0,-50.83963488373796
14.71,-0.0284209,0.04241957674416022,1.90955,0.12882530232550296,-5.296081395386722
14.72,-0.0281087,0.0,1.9105,0.0,-58.23899230768507
14.73,-0.0276616,0.05374803921566979,1.91186,0.16359950980387142,6.689856862722948
14.74,-0.02714756315789444,0.036931894736919796,1.9134226315789482,0.1128726315791848,-50.91737368412868
14.75,-0.0259445,0.0,1.9171,0.0,-121.25026666668717
14.76,-0.0245429,0.0,1.92141,0.0,-276.7919545454485
14.77,-0.022477952380952574,0.31711109523810554,1.9277809523809517,0.9797338095238407,109.22409523814281
14.78,-0.0218465,0.0,1.92974,0.0,0.0
14.79,-0.0210864,0.08200000000002428,1.9321,0.25477466666674203,-8.094666666631781
14.8,-0.0204235,0.0,1.93416,0.0,-134.639
14.81,-0.019972,0.06171549999997807,1.93557,0.19254699999993158,13.536949999967405
14.82,-0.0194894,0.0,1.93708,0.0,-110.21556097560133
14.83,-0.0191428,0.04569583928572105,1.93816,0.14295857142859258,12.912914285723303
14.84,-0.0187257,0.0,1.93947,0.0,-111.1949999999859
14.85,-0.0184188,0.03463069767442504,1.94043,0.10861162790699694,-2.3002813953393186
14.86,-0.0180298,0.0,1.94165,0.0,-78.87065333335728
14.87,-0.017741,0.036861047826090836,1.94256,0.11586778260870786,3.200408695658105
14.88,-0.0173674,0.0,1.94374,0.0,-78.46904736840163
14.89,-0.0170893,0.031221299999994748,1.94461,0.09835191666665012,-0.4841583333408792
14.9,-0.0167268,0.0,1.94576,0.0,-74.79454736843076
14.91,-0.0164565,0.030533600000009042,1.94661,0.09637511111113965,-2.5826777777641112
14.92,-0.0161033,0.0,1.94773,0.0,-68.44712368419792
14.93,-0.0158399,0.033728365384614614,1.94856,0.10667134615384373,8.398023076922065
14.94,-0.015465,0.0,1.94975,0.0,-102.18623684214145
14.95,-0.0150729,0.04376412173913505,1.95099,0.13873295652175374,-0.5112304347760244
14.96,-0.0145984,0.0,1.95249,0.0,-100.33727272725247
14.97,-0.0142074,0.055243367346916344,1.95374,0.17560357142850014,13.970238775475806
14.98,-0.0137351,0.0,1.95524,0.0,-109.82912195121112
14.99,-0.0133451,0.051007348148155676,1.95648,0.16260138888891287,13.386411111121426
15.0,-0.0128751,0.0,1.95798,0.0,-125.44997142858686
15.01,-0.012486,0.04150773333334562,1.95923,0.13268977777781704,-4.8728999999818825
15.02,-0.0120182,0.0,1.96073,0.0,-94.81518181817376
15.03,-0.0116299,0.05456959615385927,1.96197,0.1749366346154267,16.59081538463475
15.04,-0.0111643,0.0,1.96347,0.0,-117.44615384620249
15.05,-0.0107769,0.04300536595741873,1.96471,0.1382606382977821,-0.6568702128065809
15.06,-0.0103135,0.0,1.9662,0.0,-97.67908333330266
15.07,-0.0099269,0.04198100454545939,1.96745,0.13532590909092468,-2.7777909090838193
15.08,-0.0094656,0.0,1.96894,0.0,-98.01916666665322
15.09,-0.00907987,0.0477104,1.97018,0.154232,4.55395
15.1,-0.00862073,0.0,1.97167,0.0,-101.52450000003594
15.11,-0.00823584,0.04189080000001329,1.97292,0.13580393750004308,-3.104149999980166
15.12,-0.00777885,0.00823453333336259,1.9744,0.02673026666676165,-75.42093333328667
15.13,-0.00739479,0.0,1.97565,0.0,-49.18173469385758
15.14,-0.00693996,0.0,1.97713,0.0,-108.43733333331299
15.15,-0.00655674,0.053252547457613514,1.97838,0.17357496610165057,19.823540677947534
15.16,-0.00610407,0.0,1.97986,0.0,-149.94784615381803
15.17,-0.0057217,0.04284150652174859,1.98111,0.14002845652177,-2.2424499999856238
15.18,-0.0052712,0.0,1.98258,0.0,-92.65580487804996
15.19,-0.00488968,0.04157572093024029,1.98383,0.1362716279070021,-4.385439534871907
15.2,-0.00444136,0.0,1.9853,0.0,-91.65528205131275
15.21,-0.00406069,0.043428421276567396,1.98656,0.14273225531905573,0.0573914893190306
15.22,-0.00361455,0.0,1.98802,0.0,-95.30499999997645
15.23,-0.00323474,0.04338013749999771,1.98928,0.14296493749999242,-0.6981375000035541
15.24,-0.0027908,0.0,1.99074,0.0,-94.49123076921305
15.25,0.0069402,1.1609666666663916,1.97713,-1.6237444444440599,-57.79433333316467
15.26,0.00698216,0.0,1.97699,0.0,9.850649999999487
15.27,0.00694547,-0.0042501112765959545,1.97711,0.013849621276596428,0.16092723404286247
15.28,0.00699959,0.0,1.97694,0.0,11.914221428573367
15.29,0.00682867,-0.020792086956528965,1.97749,0.06773608695654527,-0.1344347825970118
15.3,0.00628018,0.0,1.97928,0.0,-116.6993999999712
15.31,0.00564277,-0.07906154166664503,1.98137,0.258376729166596,8.485604166633692
15.32,0.00481243,0.0,1.98409,0.0,-185.55178378372614
15.33,0.00400069,-0.10226699999999998,1.98675,0.3359515,19.442000000000007
15.34,0.00305752,0.0,1.98986,0.0,-228.837952380921
15.35,0.00231785,-0.09376757446808974,1.9923,0.3097840638298025,12.166021276602919
15.36,0.00194487,0.0,1.99354,0.0,-85.22473170731816
15.37,0.00164938,-0.037729300000012414,1.99452,0.12502300000004113,8.895350000018084
15.38,0.00153993,0.0,1.99488,0.0,-27.75263749999472
15.39,0.0013968427906976728,-0.01658900790697269,1.9953513953488373,0.05502458744184701,-0.3056860465182183
15.4,0.00139168,0.0,1.99537,0.0,0.0
15.41,0.00131707,-0.009534299999999999,1.99562,0.031640699999999994,2.015839999999999
15.42,0.00134853,0.0,1.99551,0.0,8.330769230770812
15.43,0.0013038,-0.005432441666667762,1.99566,0.018028083333336973,0.3605229166683852
