time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s)
36.6916,14.4578,12.8788,0,0,0,-3.03013,1.96561,0,0,0,0,0.12542
36.6948,14.4578,12.8788,0,0,0,-3.03013,1.96561,0,0,0,0,0.12542
36.6988,14.4578,12.8788,0,0,0,-3.03013,1.96561,0,0,0,0,0.12542
36.7028,14.4383,12.8765,0,0,0,-3.02882,1.96534,0,0,0,0,0.120612
36.7067,14.4383,12.8765,0,0,0,-3.02882,1.96534,0,0,0,0,0.120612
36.7116,14.4188,12.8741,0,0,0,-3.02767,1.96514,0,0,0,0,0.125397
36.7149,14.4188,12.8741,0,0,0,-3.02767,1.96514,0,0,0,0,0.125397
36.7189,14.4188,12.8741,0,0,0,-3.02767,1.96514,0,0,0,0,0.125397
36.7228,14.3993,12.8717,0,0,0,-3.02636,1.96494,0,0,0,0,0.120587
36.7268,14.3993,12.8717,0,0,0,-3.02636,1.96494,0,0,0,0,0.120587
36.7316,14.3798,12.8694,0,0,0,-3.02521,1.9648,0,0,0,0,0.125371
36.7348,14.3798,12.8694,0,0,0,-3.02521,1.9648,0,0,0,0,0.125371
36.7387,14.3798,12.8694,0,0,0,-3.02521,1.9648,0,0,0,0,0.125371
36.7429,14.3603,12.8669,0,0,0,-3.0239,1.96467,0,0,0,0,0.120563
36.7469,14.3603,12.8669,0,0,0,-3.0239,1.96467,0,0,0,0,0.120563
36.7527,14.3408,12.8645,0,0,0,-3.02275,1.96458,0,0,0,0,0.125347
36.7547,14.3408,12.8645,0,0,0,-3.02275,1.96458,0,0,0,0,0.125347
36.7588,14.3408,12.8645,0,0,0,-3.02275,1.96458,0,0,0,0,0.125347
36.7627,14.3213,12.862,0,0,0,-3.02144,1.9645,0,0,0,0,0.120542
36.7668,14.3213,12.862,0,0,0,-3.02144,1.9645,0,0,0,0,0.120542
36.7715,14.3018,12.8595,0,0,0,-3.02029,1.96446,0,0,0,0,0.125328
36.7748,14.3018,12.8595,0,0,0,-3.02029,1.96446,0,0,0,0,0.125328
36.7787,14.3018,12.8595,0,0,0,-3.02029,1.96446,0,0,0,0,0.125328
36.7832,14.2824,12.857,0,0,0,-3.01898,1.96442,0,0,0,0,0.120526
36.7868,14.2824,12.857,0,0,0,-3.01898,1.96442,0,0,0,0,0.120526
36.7915,14.2629,12.8545,0,0,0,-3.01784,1.96442,0,0,0,0,0.125314
36.7947,14.2629,12.8545,0,0,0,-3.01784,1.96442,0,0,0,0,0.125314
36.7988,14.2629,12.8545,0,0,0,-3.01784,1.96442,0,0,0,0,0.125314
36.8027,14.2434,12.8519,0,0,0,-3.01652,1.96443,0,0,0,0,0.120515
36.8068,14.2434,12.8519,0,0,0,-3.01652,1.96443,0,0,0,0,0.120515
36.8114,14.2239,12.8493,0,0,0,-3.01538,1.96444,0,0,0,0,0.125308
36.8149,14.2239,12.8493,0,0,0,-3.01538,1.96444,0,0,0,0,0.125308
36.8188,14.2239,12.8493,0,0,0,-3.01538,1.96444,0,0,0,0,0.125308
36.8228,14.2045,12.8467,0,0,0,-3.01406,1.96446,0,0,0,0,0.120512
36.8269,14.2045,12.8467,0,0,0,-3.01406,1.96446,0,0,0,0,0.120512
36.8315,14.185,12.8441,0,0,0,-3.01292,1.96448,0,0,0,0,0.125305
36.8348,14.185,12.8441,0,0,0,-3.01292,1.96448,0,0,0,0,0.125305
36.8387,14.185,12.8441,0,0,0,-3.01292,1.96448,0,0,0,0,0.125305
36.8427,14.1655,12.8414,0,0,0,-3.0116,1.96451,0,0,0,0,0.120511
36.8469,14.1655,12.8414,0,0,0,-3.0116,1.96451,0,0,0,0,0.120511
36.8518,14.1461,12.8387,0,0,0,-3.01046,1.96456,0,0,0,0,0.125305
36.8547,14.1461,12.8387,0,0,0,-3.01046,1.96456,0,0,0,0,0.125305
36.8588,14.1461,12.8387,0,0,0,-3.01046,1.96456,0,0,0,0,0.125305
36.8628,14.1266,12.836,0,0,0,-3.00915,1.96461,0,0,0,0,0.120512
36.8668,14.1266,12.836,0,0,0,-3.00915,1.96461,0,0,0,0,0.120512
36.8719,14.1072,12.8333,0,0,0,-3.008,1.96467,0,0,0,0,0.125306
36.8747,14.1072,12.8333,0,0,0,-3.008,1.96467,0,0,0,0,0.125306
36.8789,14.1072,12.8333,0,0,0,-3.008,1.96467,0,0,0,0,0.125306
36.8829,14.0877,12.8305,0,0,0,-3.00669,1.96474,0,0,0,0,0.120515
36.8869,14.0877,12.8305,0,0,0,-3.00669,1.96474,0,0,0,0,0.120515
36.8915,14.0682,12.8278,0,0,0,-3.00554,1.96482,0,0,0,0,0.125308
36.8947,14.0682,12.8278,0,0,0,-3.00554,1.96482,0,0,0,0,0.125308
36.8988,14.0682,12.8278,0,0,0,-3.00554,1.96482,0,0,0,0,0.125308
36.9027,14.0488,12.825,0,0,0,-3.00423,1.96491,0,0,0,0,0.120519
36.9068,14.0488,12.825,0,0,0,-3.00423,1.96491,0,0,0,0,0.120519
36.9115,14.0294,12.8221,0,0,0,-3.00309,1.96501,0,0,0,0,0.125312
36.9148,14.0294,12.8221,0,0,0,-3.00309,1.96501,0,0,0,0,0.125312
36.9188,14.0294,12.8221,0,0,0,-3.00309,1.96501,0,0,0,0,0.125312
36.9227,14.0099,12.8193,0,0,0,-3.00177,1.96513,0,0,0,0,0.120525
36.9268,14.0099,12.8193,0,0,0,-3.00177,1.96513,0,0,0,0,0.120525
36.9314,13.9905,12.8164,0,0,0,-3.00063,1.96525,0,0,0,0,0.125318
36.9348,13.9905,12.8164,0,0,0,-3.00063,1.96525,0,0,0,0,0.125318
36.9388,13.9905,12.8164,0,0,0,-3.00063,1.96525,0,0,0,0,0.125318
36.9428,13.971,12.8135,0,0,0,-2.99931,1.96539,0,0,0,0,0.120534
36.9468,13.971,12.8135,0,0,0,-2.99931,1.96539,0,0,0,0,0.120534
36.9516,13.9516,12.8106,0,0,0,-2.99817,1.96399,0,0,0,0,0.12551
36.9548,13.9516,12.8106,0,0,0,-2.99817,1.96399,0,0,0,0,0.12551
36.9589,13.9516,12.8106,0,0,0,-2.99817,1.96399,0,0,0,0,0.12551
36.9628,13.9322,12.8076,0,0,0,-2.99685,1.9617,0,0,0,0,0.120777
36.9667,13.9322,12.8076,0,0,0,-2.99685,1.9617,0,0,0,0,0.120777
36.9716,13.9128,12.8047,0,0,0,-2.9957,1.95875,0,0,0,0,0.125737
36.9749,13.9128,12.8047,0,0,0,-2.9957,1.95875,0,0,0,0,0.125737
36.9788,13.9128,12.8047,0,0,0,-2.9957,1.95875,0,0,0,0,0.125737
36.9828,13.8935,12.8017,0,0,0,-2.99438,1.95525,0,0,0,0,0.120834
36.9869,13.8935,12.8017,0,0,0,-2.99438,1.95525,0,0,0,0,0.120834
36.9913,13.8742,12.7987,0,0,0,-2.99324,1.95139,0,0,0,0,0.125715
36.9948,13.8742,12.7987,0,0,0,-2.99324,1.95139,0,0,0,0,0.125715
36.9988,13.8742,12.7987,0,0,0,-2.99324,1.95139,0,0,0,0,0.125715
37.0027,13.8549,12.7957,0,0,0,-2.99192,1.94719,0,0,0,0,0.120654
37.0069,13.8549,12.7957,0,0,0,-2.99192,1.94719,0,0,0,0,0.120654
37.0116,13.8357,12.7927,0,0,0,-2.99078,1.94281,0,0,0,0,0.125471
37.0147,13.8357,12.7927,0,0,0,-2.99078,1.94281,0,0,0,0,0.125471
37.0188,13.8357,12.7927,0,0,0,-2.99078,1.94281,0,0,0,0,0.125471
37.0227,13.8165,12.7896,0,0,0,-2.98946,1.93825,0,0,0,0,0.120292
37.0269,13.8165,12.7896,0,0,0,-2.98946,1.93825,0,0,0,0,0.120292
37.0314,13.7974,12.7865,0,0,0,-2.98832,1.93361,0,0,0,0,0.125073
37.0348,13.7974,12.7865,0,0,0,-2.98832,1.93361,0,0,0,0,0.125073
37.039,13.7974,12.7865,0,0,0,-2.98832,1.93361,0,0,0,0,0.125073
37.0428,13.7784,12.7834,0,0,0,-2.98701,1.92889,0,0,0,0,0.119811
37.0468,13.7784,12.7834,0,0,0,-2.98701,1.92889,0,0,0,0,0.119811
37.0514,13.7594,12.7803,0,0,0,-2.98587,1.92415,0,0,0,0,0.124581
37.0548,13.7594,12.7803,0,0,0,-2.98587,1.92415,0,0,0,0,0.124581
37.0588,13.7594,12.7803,0,0,0,-2.98587,1.92415,0,0,0,0,0.124581
37.0628,13.7404,12.7772,0,0,0,-2.98457,1.91939,0,0,0,0,0.119261
37.0668,13.7404,12.7772,0,0,0,-2.98457,1.91939,0,0,0,0,0.119261
37.072,13.7215,12.7741,0,0,0,-2.98344,1.91467,0,0,0,0,0.124037
37.0746,13.7215,12.7741,0,0,0,-2.98344,1.91467,0,0,0,0,0.124037
37.0788,13.7215,12.7741,0,0,0,-2.98344,1.91467,0,0,0,0,0.124037
37.0827,13.7026,12.7709,0,0,0,-2.98214,1.90995,0,0,0,0,0.118677
37.0869,13.7026,12.7709,0,0,0,-2.98214,1.90995,0,0,0,0,0.118677
37.0914,13.6838,12.7678,0,0,0,-2.98101,1.90529,0,0,0,0,0.123469
37.0947,13.6838,12.7678,0,0,0,-2.98101,1.90529,0,0,0,0,0.123469
37.0987,13.6838,12.7678,0,0,0,-2.98101,1.90529,0,0,0,0,0.123469
37.1036,13.665,12.7646,0,0,0,-2.97972,1.90066,0,0,0,0,0.118081
37.1068,13.665,12.7646,0,0,0,-2.97972,1.90066,0,0,0,0,0.118081
37.1114,13.6463,12.7614,0,0,0,-2.9786,1.8961,0,0,0,0,0.122895
37.1147,13.6463,12.7614,0,0,0,-2.9786,1.8961,0,0,0,0,0.122895
37.1189,13.6463,12.7614,0,0,0,-2.9786,1.8961,0,0,0,0,0.122895
37.1227,13.6277,12.7582,0,0,0,-2.97702,1.89158,0,0,0,0,0.203964
37.1268,13.6277,12.7582,0,0,0,-2.97702,1.89158,0,0,0,0,0.203964
37.1313,13.6091,12.7548,0,0,0,-2.97468,1.88722,0,0,0,0,0.241103
37.1349,13.6091,12.7548,0,0,0,-2.97468,1.88722,0,0,0,0,0.241103
37.1388,13.6091,12.7548,0,0,0,-2.97468,1.88722,0,0,0,0,0.241103
37.1429,13.5905,12.7514,0,0,0,-2.9722,1.88316,0,0,0,0,0.269595
37.1467,13.5905,12.7514,0,0,0,-2.9722,1.88316,0,0,0,0,0.269595
37.1513,13.572,12.748,0,0,0,-2.96938,1.8794,0,0,0,0,0.277265
37.1548,13.572,12.748,0,0,0,-2.96938,1.8794,0,0,0,0,0.277265
37.1588,13.572,12.748,0,0,0,-2.96938,1.8794,0,0,0,0,0.277265
37.1627,13.5536,12.7445,0,0,0,-2.96663,1.87597,0,0,0,0,0.289302
37.1669,13.5536,12.7445,0,0,0,-2.96663,1.87597,0,0,0,0,0.289302
37.1717,13.5352,12.7409,0,0,0,-2.96365,1.87279,0,0,0,0,0.287805
37.1748,13.5352,12.7409,0,0,0,-2.96365,1.87279,0,0,0,0,0.287805
37.1788,13.5352,12.7409,0,0,0,-2.96365,1.87279,0,0,0,0,0.287805
37.1827,13.5168,12.7373,0,0,0,-2.96082,1.86988,0,0,0,0,0.294762
37.1868,13.5168,12.7373,0,0,0,-2.96082,1.86988,0,0,0,0,0.294762
37.1918,13.4985,12.7336,0,0,0,-2.95781,1.86717,0,0,0,0,0.290456
37.1947,13.4985,12.7336,0,0,0,-2.95781,1.86717,0,0,0,0,0.290456
37.1989,13.4985,12.7336,0,0,0,-2.95781,1.86717,0,0,0,0,0.290456
37.2027,13.4802,12.7298,0,0,0,-2.95497,1.86465,0,0,0,0,0.295878
37.2068,13.4802,12.7298,0,0,0,-2.95497,1.86465,0,0,0,0,0.295878
37.2114,13.462,12.726,0,0,0,-2.95195,1.86226,0,0,0,0,0.290731
37.2148,13.462,12.726,0,0,0,-2.95195,1.86226,0,0,0,0,0.290731
37.2187,13.462,12.726,0,0,0,-2.95195,1.86226,0,0,0,0,0.290731
37.2229,13.444,12.7222,0,0,0,-2.94906,1.81915,0,0,0,0,0.305612
37.2267,13.444,12.7222,0,0,0,-2.94906,1.81915,0,0,0,0,0.305612
37.2315,13.4264,12.7185,0,0,0,-2.94593,1.78298,0,0,0,0,0.298912
37.2348,13.4264,12.7185,0,0,0,-2.94593,1.78298,0,0,0,0,0.298912
37.2388,13.4264,12.7185,0,0,0,-2.94593,1.78298,0,0,0,0,0.298912
37.2427,13.4091,12.7147,0,0,0,-2.94303,1.75257,0,0,0,0,0.301107
37.2468,13.4091,12.7147,0,0,0,-2.94303,1.75257,0,0,0,0,0.301107
37.2514,13.3921,12.7109,0,0,0,-2.93967,1.72687,0,0,0,0,0.381498
37.2549,13.3921,12.7109,0,0,0,-2.93967,1.72687,0,0,0,0,0.381498
37.2588,13.3921,12.7109,0,0,0,-2.93967,1.72687,0,0,0,0,0.381498
37.2628,13.3754,12.707,0,0,0,-2.93529,1.70514,0,0,0,0,0.499925
37.2668,13.3754,12.707,0,0,0,-2.93529,1.70514,0,0,0,0,0.499925
37.2717,13.3589,12.703,0,0,0,-2.92962,1.68686,0,0,0,0,0.635765
37.2747,13.3589,12.703,0,0,0,-2.92962,1.68686,0,0,0,0,0.635765
37.2788,13.3589,12.703,0,0,0,-2.92962,1.68686,0,0,0,0,0.635765
37.2827,13.3427,12.6988,0,0,0,-2.92286,1.67167,0,0,0,0,0.690493
37.2868,13.3427,12.6988,0,0,0,-2.92286,1.67167,0,0,0,0,0.690493
37.2915,13.3266,12.6944,0,0,0,-2.91586,1.65922,0,0,0,0,0.723093
37.2949,13.3266,12.6944,0,0,0,-2.91586,1.65922,0,0,0,0,0.723093
37.2988,13.3266,12.6944,0,0,0,-2.91586,1.65922,0,0,0,0,0.723093
37.3027,13.3107,12.6899,0,0,0,-2.90852,1.64907,0,0,0,0,0.726674
37.3068,13.3107,12.6899,0,0,0,-2.90852,1.64907,0,0,0,0,0.726674
37.3114,13.2949,12.6853,0,0,0,-2.9013,1.64086,0,0,0,0,0.734703
37.3148,13.2949,12.6853,0,0,0,-2.9013,1.64086,0,0,0,0,0.734703
37.3187,13.2949,12.6853,0,0,0,-2.9013,1.64086,0,0,0,0,0.734703
37.3228,13.2792,12.6805,0,0,0,-2.8939,1.63424,0,0,0,0,0.727298
37.327,13.2792,12.6805,0,0,0,-2.8939,1.63424,0,0,0,0,0.727298
37.3314,13.2637,12.6757,0,0,0,-2.88669,1.62897,0,0,0,0,0.730818
37.3348,13.2637,12.6757,0,0,0,-2.88669,1.62897,0,0,0,0,0.730818
37.3388,13.2637,12.6757,0,0,0,-2.88669,1.62897,0,0,0,0,0.730818
37.3427,13.2482,12.6707,0,0,0,-2.87934,1.62476,0,0,0,0,0.722106
37.3467,13.2482,12.6707,0,0,0,-2.87934,1.62476,0,0,0,0,0.722106
37.3513,13.2328,12.6656,0,0,0,-2.87219,1.62146,0,0,0,0,0.725618
37.3548,13.2328,12.6656,0,0,0,-2.87219,1.62146,0,0,0,0,0.725618
37.3589,13.2328,12.6656,0,0,0,-2.87219,1.62146,0,0,0,0,0.725618
37.363,13.2174,12.6604,0,0,0,-2.86489,1.61889,0,0,0,0,0.717511
37.3668,13.2174,12.6604,0,0,0,-2.86489,1.61889,0,0,0,0,0.717511
37.3717,13.2021,12.6551,0,0,0,-2.85778,1.61693,0,0,0,0,0.721727
37.3748,13.2021,12.6551,0,0,0,-2.85778,1.61693,0,0,0,0,0.721727
37.3787,13.2021,12.6551,0,0,0,-2.85778,1.61693,0,0,0,0,0.721727
37.3827,13.1869,12.6497,0,0,0,-2.85051,1.61547,0,0,0,0,0.714366
37.3868,13.1869,12.6497,0,0,0,-2.85051,1.61547,0,0,0,0,0.714366
37.3925,13.1717,12.6441,0,0,0,-2.84343,1.61443,0,0,0,0,0.719208
37.3949,13.1717,12.6441,0,0,0,-2.84343,1.61443,0,0,0,0,0.719208
37.3989,13.1717,12.6441,0,0,0,-2.84343,1.61443,0,0,0,0,0.719208
37.4027,13.1566,12.6385,0,0,0,-2.83619,1.61372,0,0,0,0,0.712423
37.4068,13.1566,12.6385,0,0,0,-2.83619,1.61372,0,0,0,0,0.712423
37.4113,13.1415,12.6328,0,0,0,-2.82913,1.61332,0,0,0,0,0.717716
37.4148,13.1415,12.6328,0,0,0,-2.82913,1.61332,0,0,0,0,0.717716
37.4189,13.1415,12.6328,0,0,0,-2.82913,1.61332,0,0,0,0,0.717716
37.4229,13.1265,12.6269,0,0,0,-2.82189,1.61314,0,0,0,0,0.711337
37.4268,13.1265,12.6269,0,0,0,-2.82189,1.61314,0,0,0,0,0.711337
37.4314,13.1115,12.621,0,0,0,-2.81484,1.61315,0,0,0,0,0.716952
37.4347,13.1115,12.621,0,0,0,-2.81484,1.61315,0,0,0,0,0.716952
37.4388,13.1115,12.621,0,0,0,-2.81484,1.61315,0,0,0,0,0.716952
37.4427,13.0966,12.6149,0,0,0,-2.80761,1.6132,0,0,0,0,0.710894
37.4467,13.0966,12.6149,0,0,0,-2.80761,1.6132,0,0,0,0,0.710894
37.4514,13.0816,12.6087,0,0,0,-2.80056,1.6133,0,0,0,0,0.716751
37.4549,13.0816,12.6087,0,0,0,-2.80056,1.6133,0,0,0,0,0.716751
37.4588,13.0816,12.6087,0,0,0,-2.80056,1.6133,0,0,0,0,0.716751
37.4628,13.0668,12.6024,0,0,0,-2.79334,1.61344,0,0,0,0,0.710827
37.467,13.0668,12.6024,0,0,0,-2.79334,1.61344,0,0,0,0,0.710827
37.4714,13.052,12.596,0,0,0,-2.78629,1.61362,0,0,0,0,0.716755
37.4748,13.052,12.596,0,0,0,-2.78629,1.61362,0,0,0,0,0.716755
37.4789,13.052,12.596,0,0,0,-2.78629,1.61362,0,0,0,0,0.716755
37.4828,13.0372,12.5895,0,0,0,-2.77906,1.61384,0,0,0,0,0.710887
37.4871,13.0372,12.5895,0,0,0,-2.77906,1.61384,0,0,0,0,0.710887
37.492,13.0225,12.583,0,0,0,-2.77201,1.61411,0,0,0,0,0.716851
37.4947,13.0225,12.583,0,0,0,-2.77201,1.61411,0,0,0,0,0.716851
37.4988,13.0225,12.583,0,0,0,-2.77201,1.61411,0,0,0,0,0.716851
37.5028,13.0078,12.5762,0,0,0,-2.76478,1.61441,0,0,0,0,0.711022
37.5067,13.0078,12.5762,0,0,0,-2.76478,1.61441,0,0,0,0,0.711022
37.5114,12.9931,12.5694,0,0,0,-2.75773,1.61475,0,0,0,0,0.717013
37.5148,12.9931,12.5694,0,0,0,-2.75773,1.61475,0,0,0,0,0.717013
37.519,12.9931,12.5694,0,0,0,-2.75773,1.61475,0,0,0,0,0.717013
37.5227,12.9786,12.5625,0,0,0,-2.7505,1.61513,0,0,0,0,0.711223
37.5268,12.9786,12.5625,0,0,0,-2.7505,1.61513,0,0,0,0,0.711223
37.5318,12.964,12.5555,0,0,0,-2.74345,1.61555,0,0,0,0,0.717241
37.5347,12.964,12.5555,0,0,0,-2.74345,1.61555,0,0,0,0,0.717241
37.5388,12.964,12.5555,0,0,0,-2.74345,1.61555,0,0,0,0,0.717241
37.5428,12.9495,12.5483,0,0,0,-2.73622,1.61601,0,0,0,0,0.711488
37.5467,12.9495,12.5483,0,0,0,-2.73622,1.61601,0,0,0,0,0.711488
37.5518,12.9351,12.5411,0,0,0,-2.72916,1.6165,0,0,0,0,0.717531
37.5551,12.9351,12.5411,0,0,0,-2.72916,1.6165,0,0,0,0,0.717531
37.5587,12.9351,12.5411,0,0,0,-2.72916,1.6165,0,0,0,0,0.717531
37.5628,12.9207,12.5338,0,0,0,-2.72193,1.61703,0,0,0,0,0.711816
37.5668,12.9207,12.5338,0,0,0,-2.72193,1.61703,0,0,0,0,0.711816
37.5714,12.9064,12.5264,0,0,0,-2.71479,1.58489,0,0,0,0,0.73103
37.5748,12.9064,12.5264,0,0,0,-2.71479,1.58489,0,0,0,0,0.73103
37.5788,12.9064,12.5264,0,0,0,-2.71479,1.58489,0,0,0,0,0.73103
37.5829,12.8925,12.5191,0,0,0,-2.70744,1.559,0,0,0,0,0.720199
37.5868,12.8925,12.5191,0,0,0,-2.70744,1.559,0,0,0,0,0.720199
37.5916,12.8789,12.5117,0,0,0,-2.70034,1.53821,0,0,0,0,0.717361
37.5947,12.8789,12.5117,0,0,0,-2.70034,1.53821,0,0,0,0,0.717361
37.5987,12.8789,12.5117,0,0,0,-2.70034,1.53821,0,0,0,0,0.717361
37.6028,12.8655,12.5044,0,0,0,-2.69287,1.52154,0,0,0,0,0.786438
37.6068,12.8655,12.5044,0,0,0,-2.69287,1.52154,0,0,0,0,0.786438
37.6119,12.8523,12.4969,0,0,0,-2.68452,1.50827,0,0,0,0,0.889034
37.6148,12.8523,12.4969,0,0,0,-2.68452,1.50827,0,0,0,0,0.889034
37.6188,12.8523,12.4969,0,0,0,-2.68452,1.50827,0,0,0,0,0.889034
37.6228,12.8394,12.4892,0,0,0,-2.67534,1.4979,0,0,0,0,0.922121
37.6268,12.8394,12.4892,0,0,0,-2.67534,1.4979,0,0,0,0,0.922121
37.6314,12.8266,12.4815,0,0,0,-2.66609,1.49,0,0,0,0,0.943391
37.6347,12.8266,12.4815,0,0,0,-2.66609,1.49,0,0,0,0,0.943391
37.6389,12.8266,12.4815,0,0,0,-2.66609,1.49,0,0,0,0,0.943391
37.6428,12.814,12.4736,0,0,0,-2.65658,1.48413,0,0,0,0,0.940254
37.6474,12.814,12.4736,0,0,0,-2.65658,1.48413,0,0,0,0,0.940254
37.6517,12.8015,12.4657,0,0,0,-2.64724,1.47995,0,0,0,0,0.946205
37.6547,12.8015,12.4657,0,0,0,-2.64724,1.47995,0,0,0,0,0.946205
37.6588,12.8015,12.4657,0,0,0,-2.64724,1.47995,0,0,0,0,0.946205
37.6627,12.7891,12.4575,0,0,0,-2.63773,1.47712,0,0,0,0,0.93754
37.6667,12.7891,12.4575,0,0,0,-2.63773,1.47712,0,0,0,0,0.93754
37.6715,12.7769,12.4493,0,0,0,-2.62842,1.47543,0,0,0,0,0.942022
37.6747,12.7769,12.4493,0,0,0,-2.62842,1.47543,0,0,0,0,0.942022
37.6789,12.7769,12.4493,0,0,0,-2.62842,1.47543,0,0,0,0,0.942022
37.6827,12.7647,12.441,0,0,0,-2.61895,1.47464,0,0,0,0,0.933737
37.6868,12.7647,12.441,0,0,0,-2.61895,1.47464,0,0,0,0,0.933737
37.6916,12.7526,12.4326,0,0,0,-2.60968,1.47461,0,0,0,0,0.939073
37.6947,12.7526,12.4326,0,0,0,-2.60968,1.47461,0,0,0,0,0.939073
37.6987,12.7526,12.4326,0,0,0,-2.60968,1.47461,0,0,0,0,0.939073
37.7028,12.7406,12.424,0,0,0,-2.60024,1.47475,0,0,0,0,0.932033
37.7068,12.7406,12.424,0,0,0,-2.60024,1.47475,0,0,0,0,0.932033
37.7121,12.7287,12.4153,0,0,0,-2.59097,1.47504,0,0,0,0,0.938401
37.7147,12.7287,12.4153,0,0,0,-2.59097,1.47504,0,0,0,0,0.938401
37.7188,12.7287,12.4153,0,0,0,-2.59097,1.47504,0,0,0,0,0.938401
37.7227,12.7168,12.4065,0,0,0,-2.58153,1.47546,0,0,0,0,0.931922
37.7269,12.7168,12.4065,0,0,0,-2.58153,1.47546,0,0,0,0,0.931922
37.7316,12.7051,12.3976,0,0,0,-2.57227,1.47603,0,0,0,0,0.938584
37.7347,12.7051,12.3976,0,0,0,-2.57227,1.47603,0,0,0,0,0.938584
37.7388,12.7051,12.3976,0,0,0,-2.57227,1.47603,0,0,0,0,0.938584
37.7428,12.6934,12.3886,0,0,0,-2.56283,1.47672,0,0,0,0,0.932327
37.7469,12.6934,12.3886,0,0,0,-2.56283,1.47672,0,0,0,0,0.932327
37.7519,12.6818,12.3794,0,0,0,-2.55356,1.47754,0,0,0,0,0.939135
37.7547,12.6818,12.3794,0,0,0,-2.55356,1.47754,0,0,0,0,0.939135
37.7588,12.6818,12.3794,0,0,0,-2.55356,1.47754,0,0,0,0,0.939135
37.7627,12.6703,12.3702,0,0,0,-2.54411,1.47847,0,0,0,0,0.933042
37.7667,12.6703,12.3702,0,0,0,-2.54411,1.47847,0,0,0,0,0.933042
37.7716,12.6588,12.3608,0,0,0,-2.53483,1.47953,0,0,0,0,0.939972
37.7748,12.6588,12.3608,0,0,0,-2.53483,1.47953,0,0,0,0,0.939972
37.7789,12.6588,12.3608,0,0,0,-2.53483,1.47953,0,0,0,0,0.939972
37.7827,12.6475,12.3513,0,0,0,-2.52537,1.4807,0,0,0,0,0.934036
37.7868,12.6475,12.3513,0,0,0,-2.52537,1.4807,0,0,0,0,0.934036
37.7917,12.6362,12.3417,0,0,0,-2.51609,1.48198,0,0,0,0,0.941082
37.7948,12.6362,12.3417,0,0,0,-2.51609,1.48198,0,0,0,0,0.941082
37.7988,12.6362,12.3417,0,0,0,-2.51609,1.48198,0,0,0,0,0.941082
37.8027,12.625,12.332,0,0,0,-2.50662,1.48336,0,0,0,0,0.935299
37.8068,12.625,12.332,0,0,0,-2.50662,1.48336,0,0,0,0,0.935299
37.8119,12.6138,12.3222,0,0,0,-2.49759,1.48485,0,0,0,0,0.861626
37.8148,12.6138,12.3222,0,0,0,-2.49759,1.48485,0,0,0,0,0.861626
37.8188,12.6138,12.3222,0,0,0,-2.49759,1.48485,0,0,0,0,0.861626
37.8227,12.6027,12.3123,0,0,0,-2.48921,1.48642,0,0,0,0,0.835809
37.8267,12.6027,12.3123,0,0,0,-2.48921,1.48642,0,0,0,0,0.835809
37.8315,12.5917,12.3024,0,0,0,-2.48089,1.48806,0,0,0,0,0.813952
37.8347,12.5917,12.3024,0,0,0,-2.48089,1.48806,0,0,0,0,0.813952
37.8388,12.5917,12.3024,0,0,0,-2.48089,1.48806,0,0,0,0,0.813952
37.8428,12.5807,12.2924,0,0,0,-2.47284,1.48975,0,0,0,0,0.813035
37.8468,12.5807,12.2924,0,0,0,-2.47284,1.48975,0,0,0,0,0.813035
37.8515,12.5697,12.2822,0,0,0,-2.46468,1.49148,0,0,0,0,0.803315
37.8548,12.5697,12.2822,0,0,0,-2.46468,1.49148,0,0,0,0,0.803315
37.8587,12.5697,12.2822,0,0,0,-2.46468,1.49148,0,0,0,0,0.803315
37.8627,12.5588,12.272,0,0,0,-2.45671,1.49326,0,0,0,0,0.808356
37.8668,12.5588,12.272,0,0,0,-2.45671,1.49326,0,0,0,0,0.808356
37.8719,12.548,12.2617,0,0,0,-2.44857,1.49508,0,0,0,0,0.801666
37.8747,12.548,12.2617,0,0,0,-2.44857,1.49508,0,0,0,0,0.801666
37.8788,12.548,12.2617,0,0,0,-2.44857,1.49508,0,0,0,0,0.801666
37.8827,12.5373,12.2513,0,0,0,-2.44061,1.49694,0,0,0,0,0.808247
37.8868,12.5373,12.2513,0,0,0,-2.44061,1.49694,0,0,0,0,0.808247
37.8914,12.5266,12.2408,0,0,0,-2.43247,1.49884,0,0,0,0,0.802418
37.8947,12.5266,12.2408,0,0,0,-2.43247,1.49884,0,0,0,0,0.802418
37.8988,12.5266,12.2408,0,0,0,-2.43247,1.49884,0,0,0,0,0.802418
37.9028,12.516,12.2302,0,0,0,-2.4245,1.50077,0,0,0,0,0.809453
37.9068,12.516,12.2302,0,0,0,-2.4245,1.50077,0,0,0,0,0.809453
37.9116,12.5054,12.2195,0,0,0,-2.41634,1.50274,0,0,0,0,0.80393
37.9148,12.5054,12.2195,0,0,0,-2.41634,1.50274,0,0,0,0,0.80393
37.9188,12.5054,12.2195,0,0,0,-2.41634,1.50274,0,0,0,0,0.80393
37.9228,12.495,12.2087,0,0,0,-2.40835,1.50475,0,0,0,0,0.811125
37.9268,12.495,12.2087,0,0,0,-2.40835,1.50475,0,0,0,0,0.811125
